time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.028412229,0.00010043695,-3.4414371e-07,0.029582194,2.340622e-05,-3.1686252e-07,0.029893176,5.9074339e-06,-2.8722652e-07,0.029974541,1.564338e-06,-2.4154318e-07,0.029995445,4.6836193e-07,-1.8801261e-07,0.030002106,1.2483509e-07,-1.3124363e-07,0.030004108,2.7611564e-08,-7.6870507e-08,0.03000466,7.516942e-09,-3.7877977e-08
0.13049443,0.028391293,0.00010232849,1.1344696e-07,0.029582576,2.3820506e-05,1.038463e-07,0.029898973,6.0135793e-06,9.3812163e-08,0.029981719,1.6030301e-06,7.8682084e-08,0.030002962,4.9066872e-07,6.1339776e-08,0.030009703,1.3927581e-07,4.3294963e-08,0.030011678,3.5525287e-08,2.5822104e-08,0.030012147,1.0545275e-08,1.2666122e-08
0.20370967,0.028373036,0.00010405667,-1.0418109e-09,0.029584301,2.4160367e-05,-4.3043945e-10,0.029905755,6.0825627e-06,-4.5334594e-10,0.029989808,1.6140457e-06,-1.0660655e-09,0.030011392,4.887258e-07,-1.2296619e-09,0.030018242,1.3580111e-07,-1.1242289e-09,0.030020249,3.3598615e-08,-8.1688864e-10,0.030020727,9.3838435e-09,-5.6250698e-10
0.27907834,0.028358113,0.00010563241,-9.9800729e-10,0.029587315,2.4472396e-05,-5.3664162e-10,0.029913253,6.1484338e-06,-5.4277118e-10,0.029998451,1.6265154e-06,-1.2066104e-09,0.030020327,4.9006886e-07,-1.3559082e-09,0.030027269,1.3485059e-07,-1.2225487e-09,0.030029303,3.2698738e-08,-8.8411706e-10,0.030029787,8.9242366e-09,-5.9914975e-10
0.35585133,0.028345414,0.00010708386,-5.4567988e-10,0.029591092,2.475298e-05,-3.9560364e-10,0.029921113,6.2058264e-06,-4.5894628e-10,0.030007351,1.6365108e-06,-1.1696553e-09,0.030029491,4.9056077e-07,-1.3393509e-09,0.030036517,1.3362283e-07,-1.2162959e-09,0.030038576,3.172913e-08,-8.8371854e-10,0.030039066,8.4273439e-09,-5.9953878e-10
0.4334966,0.028333467,0.00010849692,2.7024473e-10,0.029595155,2.502254e-05,-1.9963753e-10,0.029929121,6.2601074e-06,-4.3222031e-10,0.030016361,1.6455664e-06,-1.1995264e-09,0.030038756,4.9069954e-07,-1.3764218e-09,0.030045862,1.3225218e-07,-1.2480464e-09,0.030047944,3.0702047e-08,-9.0725682e-10,0.03004844,7.9036244e-09,-6.1114689e-10
0.51180254,0.028321425,0.00010992546,1.1502311e-09,0.029599253,2.5292736e-05,1.2783674e-11,0.029937176,6.3141749e-06,-3.7797339e-10,0.030025419,1.6544459e-06,-1.181151e-09,0.030048068,4.9074543e-07,-1.3716898e-09,0.030055254,1.3083699e-07,-1.2477806e-09,0.030057361,2.9651442e-08,-9.0963569e-10,0.030057862,7.3674187e-09,-6.1127399e-10
0.5906911,0.028309272,0.00011137021,2.1811282e-09,0.029603372,2.5563756e-05,2.4720423e-10,0.029945263,6.3681599e-06,-3.1597818e-10,0.03003451,1.6632375e-06,-1.1637881e-09,0.030057413,4.9073176e-07,-1.3657706e-09,0.030064679,1.293825e-07,-1.2467442e-09,0.030066809,2.8576282e-08,-9.1274612e-10,0.030067317,6.8193571e-09,-6.1130072e-10
0.67011679,0.028296837,0.00011283953,3.4329689e-09,0.029607457,2.5837705e-05,5.4688375e-10,0.02995336,6.4225033e-06,-2.4558389e-10,0.03004362,1.6720081e-06,-1.1382177e-09,0.03006678,4.9065852e-07,-1.3577039e-09,0.030074128,1.2789169e-07,-1.2460487e-09,0.030076281,2.7491243e-08,-9.1515937e-10,0.030076795,6.2603986e-09,-6.1147552e-10
