time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.027266284,0.00018501816,-4.2968067e-07,0.02936223,3.6235872e-05,-3.4286882e-07,0.029834553,9.0672876e-06,-2.8231459e-07,0.029953264,2.6873998e-06,-2.3372025e-07,0.029990373,7.3253501e-07,-1.8122925e-07,0.030000649,1.971739e-07,-1.3022106e-07,0.030003714,3.769496e-08,-7.9536625e-08,0.030004518,5.7761718e-09,-3.9746195e-08
0.132,0.02722982,0.00018816132,1.0872129e-07,0.02936046,3.6743827e-05,8.4540777e-08,0.029839874,9.1885315e-06,6.6550129e-08,0.029960295,2.727264e-06,5.2852423e-08,0.02999791,7.5253831e-07,3.9526698e-08,0.030008309,2.122443e-07,2.7415108e-08,0.030011378,5.4515547e-08,1.5765074e-08,0.030012116,1.6205005e-08,7.335236e-09
0.20729091,0.027196636,0.00019131895,-3.5673506e-09,0.029360279,3.7260683e-05,-1.5294286e-09,0.029846399,9.3049613e-06,-6.9306042e-10,0.029968453,2.7596838e-06,-7.6744594e-10,0.030006585,7.6026559e-07,-8.0515915e-10,0.030017131,2.1396769e-07,-7.4786557e-10,0.030020243,5.5141022e-08,-6.145208e-10,0.030020989,1.6424396e-08,-6.2119336e-10
0.28488878,0.027168327,0.00019414647,-4.3780436e-09,0.029361639,3.7697602e-05,-2.0277556e-09,0.029853689,9.3957965e-06,-9.3292746e-10,0.029977172,2.7806332e-06,-9.4009194e-10,0.030015744,7.6304925e-07,-9.2718788e-10,0.03002641,2.1325923e-07,-8.3749919e-10,0.030029558,5.4273275e-08,-6.7541547e-10,0.030030313,1.5944415e-08,-6.7689224e-10
0.36399782,0.027143154,0.00019678493,-4.6029494e-09,0.02936393,3.8093772e-05,-2.2038569e-09,0.029861397,9.475923e-06,-9.5603497e-10,0.029986179,2.7981931e-06,-9.5641568e-10,0.03002515,7.6478849e-07,-9.387931e-10,0.030035926,2.1219847e-07,-8.509733e-10,0.030039107,5.3266537e-08,-6.8146135e-10,0.03003987,1.5382828e-08,-6.9892704e-10
0.44401055,0.027119009,0.00019936964,-4.4982083e-09,0.029366565,3.8475688e-05,-2.3123114e-09,0.02986927,9.5520812e-06,-9.630655e-10,0.029995304,2.8144341e-06,-9.5749989e-10,0.03003466,7.6609522e-07,-9.3569616e-10,0.030045541,2.1097851e-07,-8.521565e-10,0.030048753,5.2189661e-08,-6.8082662e-10,0.030049524,1.4779401e-08,-7.1717845e-10
0.52475306,0.027094446,0.00020200777,-4.2640416e-09,0.029369209,3.8860814e-05,-2.4424716e-09,0.029877189,9.6284812e-06,-1.0011444e-09,0.030004483,2.8306346e-06,-9.7792965e-10,0.030044224,7.6734369e-07,-9.4408401e-10,0.030055211,2.0971952e-07,-8.5943569e-10,0.030058454,5.10887e-08,-6.817685e-10,0.030059232,1.41589e-08,-7.3538179e-10
0.60616217,0.027069116,0.00020472292,-3.8151152e-09,0.029371768,3.9253625e-05,-2.5449818e-09,0.02988512,9.7062897e-06,-1.0364284e-09,0.030013693,2.8471497e-06,-9.9615905e-10,0.030053825,7.6864002e-07,-9.513467e-10,0.03006492,2.0845561e-07,-8.6657204e-10,0.030068194,4.9975652e-08,-6.8411114e-10,0.030068981,1.3528585e-08,-7.5475874e-10
0.68818445,0.027043455,0.00020748066,-3.2070727e-09,0.029374323,3.964843e-05,-2.6462944e-09,0.029893076,9.7841028e-06,-1.0725734e-09,0.030022932,2.8635287e-06,-1.0060961e-09,0.030063456,7.6983616e-07,-9.4814422e-10,0.030074658,2.0713302e-07,-8.6524587e-10,0.030077964,4.8834056e-08,-6.8182917e-10,0.030078759,1.288563e-08,-7.7222369e-10
0.77083081,0.027017403,0.00021028639,-2.4040991e-09,0.029376864,4.0046067e-05,-2.7422895e-09,0.029901054,9.8621506e-06,-1.1218139e-09,0.030032199,2.8798712e-06,-1.0284225e-09,0.030073117,7.7097682e-07,-9.5623972e-10,0.030084427,2.0577452e-07,-8.7269281e-10,0.030087764,4.7674614e-08,-6.8272422e-10,0.030088567,1.2233485e-08,-7.903384e-10
0.85411298,0.026990934,0.00021314366,-1.5244525e-09,0.029379388,4.0447118e-05,-2.8772237e-09,0.029909053,9.9406393e-06,-1.1876485e-09,0.030041494,2.8962633e-06,-1.0536929e-09,0.030082808,7.721028e-07,-9.6308665e-10,0.030094225,2.0439893e-07,-8.7864707e-10,0.030097595,4.6503525e-08,-6.8303358e-10,0.030098405,1.1574474e-08,-8.0811847e-10
0.93803783,0.026964007,0.00021605664,-6.7956528e-10,0.029381889,4.0851756e-05,-3.0917466e-09,0.029917073,1.0019511e-05,-1.2826123e-09,0.030050818,2.9126516e-06,-1.0859682e-09,0.030092529,7.7317996e-07,-9.7033616e-10,0.030104054,2.0298704e-07,-8.8413137e-10,0.030107455,4.5311557e-08,-6.8346844e-10,0.030108274,1.0905186e-08,-8.2591132e-10
1.0226134,0.026936472,0.00021903457,1.7314307e-10,0.029384332,4.1261662e-05,-3.3805061e-09,0.029925105,1.0099079e-05,-1.417598e-09,0.030060167,2.9290816e-06,-1.1379952e-09,0.030102279,7.7419554e-07,-9.8956938e-10,0.030113913,2.015223e-07,-8.979437e-10,0.030117346,4.4088522e-08,-6.8976461e-10,0.030118173,1.0221536e-08,-8.4655679e-10
1.107833,0.02690826,0.00022208218,8.1276262e-10,0.029386703,4.1677359e-05,-3.8070773e-09,0.029933144,1.0179373e-05,-1.5914144e-09,0.030069539,2.9455032e-06,-1.1950465e-09,0.030112056,7.7510836e-07,-1.0065125e-09,0.030123801,1.9997955e-07,-9.1014796e-10,0.030127266,4.2821001e-08,-6.9899717e-10,0.0301281,9.5193616e-09,-8.6945128e-10
1.1936774,0.026879998,0.00022514368,2.2649319e-09,0.029389111,4.2092402e-05,-4.030668e-09,0.029941215,1.0259183e-05,-1.7155892e-09,0.03007894,2.9617082e-06,-1.2341525e-09,0.030121861,7.7593064e-07,-1.0143274e-09,0.030133715,1.9839789e-07,-9.1483155e-10,0.030137212,4.1536082e-08,-6.9783824e-10,0.030138055,8.8071553e-09,-8.8450345e-10
1.2801209,0.026851146,0.00022826238,3.4908431e-09,0.029391446,4.2513049e-05,-4.4107893e-09,0.029949287,1.0339865e-05,-1.9040446e-09,0.030088357,2.9780191e-06,-1.3004366e-09,0.030131686,7.7671289e-07,-1.0335077e-09,0.030143651,1.9677101e-07,-9.2501142e-10,0.030147181,4.0221755e-08,-7.0011203e-10,0.030148031,8.0815743e-09,-9.0066872e-10
1.3671517,0.026821536,0.00023145733,5.1941924e-09,0.029393686,4.2940631e-05,-4.7479842e-09,0.029957354,1.0421647e-05,-2.0953026e-09,0.030097789,2.9945052e-06,-1.3655029e-09,0.030141531,7.7748036e-07,-1.0522233e-09,0.030153608,1.9511017e-07,-9.349285e-10,0.03015717,3.8883086e-08,-7.0207319e-10,0.030158029,7.3446589e-09,-9.1567491e-10
