time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.027791139,0.00014524276,-4.1132131e-07,0.029476503,2.9504108e-05,-3.2880478e-07,0.029864622,7.4403081e-06,-2.6086574e-07,0.029962389,2.2025319e-06,-2.0385164e-07,0.029992895,5.9907555e-07,-1.4784977e-07,0.030001335,1.6495191e-07,-1.0151368e-07,0.030003844,4.50086e-08,-6.0865994e-08,0.030004431,2.1682898e-08,-3.0679103e-08
0.13166027,0.027761979,0.00014779684,1.1293386e-07,0.029476035,2.9958419e-05,8.6852536e-08,0.029870281,7.5515778e-06,6.6806346e-08,0.029969542,2.2429994e-06,5.1623704e-08,0.03000049,6.1912535e-07,3.7663886e-08,0.030009029,1.7539149e-07,2.6082698e-08,0.030011547,4.4947302e-08,1.5567132e-08,0.030012152,1.1454387e-08,7.7389875e-09
0.20608904,0.027735958,0.00015023728,-2.4560668e-09,0.029477031,3.0369693e-05,-1.2030278e-09,0.029877023,7.6406152e-06,-7.9934911e-10,0.029977697,2.2646154e-06,-7.7887136e-10,0.030009093,6.219744e-07,-6.5225658e-10,0.030017755,1.7408934e-07,-5.3900739e-10,0.030020309,4.3311428e-08,-4.4488684e-10,0.030020921,1.0742216e-08,-3.2083685e-10
0.28271947,0.027714041,0.00015244986,-2.8536493e-09,0.029479388,3.0734062e-05,-1.5212112e-09,0.029884467,7.7171465e-06,-9.9223357e-10,0.029986381,2.2818309e-06,-9.2684615e-10,0.030018159,6.2392336e-07,-7.5072241e-10,0.030026927,1.7322459e-07,-6.0260229e-10,0.030029511,4.2395932e-08,-4.8603895e-10,0.030030131,1.022743e-08,-3.4620733e-10
0.36078698,0.027694803,0.00015450527,-2.7108513e-09,0.029482567,3.1063742e-05,-1.5253216e-09,0.029892294,7.7844647e-06,-9.6804768e-10,0.029995336,2.2961155e-06,-9.2342384e-10,0.030027461,6.2497871e-07,-7.5412763e-10,0.030036324,1.7206685e-07,-6.0888467e-10,0.030038937,4.1397178e-08,-4.9132967e-10,0.030039564,9.7188562e-09,-3.5110559e-10
0.43971852,0.027676487,0.00015651184,-2.2926315e-09,0.029486058,3.1380625e-05,-1.5133062e-09,0.029900273,7.8481517e-06,-9.7243722e-10,0.030004403,2.3091619e-06,-9.4323255e-10,0.030036862,6.256159e-07,-7.6952487e-10,0.030045816,1.7075417e-07,-6.1936356e-10,0.030048456,4.0344472e-08,-4.985269e-10,0.03004909,9.1975621e-09,-3.5636924e-10
0.51933174,0.027657888,0.00015855335,-1.6313174e-09,0.029489562,3.1699755e-05,-1.4298107e-09,0.029908296,7.9119697e-06,-9.3403108e-10,0.030013518,2.3221385e-06,-9.3052393e-10,0.030046312,6.2619064e-07,-7.6135395e-10,0.030055358,1.694037e-07,-6.1385275e-10,0.030058025,3.9273767e-08,-4.962609e-10,0.030058665,8.6702082e-09,-3.5669547e-10
0.59955451,0.027639048,0.00016062667,-1.0204224e-09,0.029493077,3.2020715e-05,-1.4194535e-09,0.02991635,7.9759172e-06,-9.3159014e-10,0.030022666,2.3350934e-06,-9.3542951e-10,0.030055796,6.2673346e-07,-7.6298752e-10,0.030064934,1.6803036e-07,-6.1375819e-10,0.030067628,3.818908e-08,-4.9595354e-10,0.030068275,8.1351369e-09,-3.5759545e-10
0.6803559,0.027619763,0.00016274291,-1.4442978e-10,0.029496544,3.2345708e-05,-1.3745541e-09,0.029924414,8.0404294e-06,-9.3894309e-10,0.030031837,2.3480804e-06,-9.5313416e-10,0.030065306,6.2722318e-07,-7.7486224e-10,0.030074537,1.6661253e-07,-6.2129831e-10,0.030077258,3.7079333e-08,-5.0081893e-10,0.030077912,7.5877318e-09,-3.6130873e-10
