time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.028422997,0.00010018528,-3.7050035e-07,0.029621732,2.1142227e-05,-3.2159522e-07,0.029903443,5.3563257e-06,-2.9971793e-07,0.029977283,1.4248777e-06,-2.6886905e-07,0.029996273,4.3224725e-07,-2.2285253e-07,0.030002329,1.238482e-07,-1.6615204e-07,0.030004158,3.9574081e-08,-1.0591523e-07,0.030004667,2.4836422e-08,-5.4442118e-08
0.1300832,0.028400843,0.00010212632,1.159978e-07,0.029622419,2.1524819e-05,1.0043761e-07,0.029909278,5.4525235e-06,9.3878721e-08,0.029984423,1.4533816e-06,8.5316136e-08,0.030003718,4.4131659e-07,7.1537422e-08,0.030009842,1.2402158e-07,5.3957529e-08,0.030011641,3.3039695e-08,3.4812346e-08,0.030012072,1.2212299e-08,1.773143e-08
0.2029535,0.028381434,0.00010393938,-1.7020623e-09,0.029624471,2.1852639e-05,-6.968054e-10,0.029916155,5.5205894e-06,-2.1561243e-10,0.029992551,1.4662399e-06,-6.2902222e-10,0.030012173,4.440406e-07,-8.3990782e-10,0.030018403,1.2365151e-07,-8.3352002e-10,0.030020231,3.1591424e-08,-7.4289359e-10,0.030020667,1.1587092e-08,-7.1441886e-10
0.2780281,0.028365441,0.00010558088,-1.5125358e-09,0.029627724,2.2147064e-05,-7.539469e-10,0.029923683,5.5830634e-06,-2.6983522e-10,0.030001176,1.4779913e-06,-7.3684124e-10,0.030021078,4.4521758e-07,-9.4658235e-10,0.030027396,1.2269564e-07,-9.2295386e-10,0.03002925,3.0745726e-08,-8.0633843e-10,0.030029693,1.1213411e-08,-7.5991742e-10
0.35454252,0.028351803,0.00010709109,-7.9773247e-10,0.029631734,2.2410893e-05,-5.5914596e-10,0.029931575,5.6372695e-06,-1.8323558e-10,0.030010062,1.4873334e-06,-7.2240168e-10,0.030030217,4.4558087e-07,-9.5194516e-10,0.030036615,1.2146274e-07,-9.3338471e-10,0.030038493,2.979593e-08,-8.1618903e-10,0.030038941,1.0751921e-08,-7.695747e-10
0.43196894,0.028338987,0.00010856004,3.5342435e-10,0.029636039,2.266339e-05,-2.3870668e-10,0.029939621,5.6882136e-06,-7.1611811e-11,0.030019063,1.4956581e-06,-6.8479689e-10,0.03003946,4.4556091e-07,-9.3887678e-10,0.030045935,1.2008041e-07,-9.3110854e-10,0.030047835,2.8784303e-08,-8.1691457e-10,0.030048289,1.024271e-08,-7.7217033e-10
0.5100661,0.028325946,0.00011005358,1.6535588e-09,0.029640354,2.2918098e-05,5.8355381e-11,0.029947708,5.7394013e-06,-1.4498345e-11,0.030028111,1.5039659e-06,-6.8662711e-10,0.030048753,4.4550611e-07,-9.508984e-10,0.030055305,1.1867065e-07,-9.4142614e-10,0.030057228,2.7752769e-08,-8.2297518e-10,0.030057687,9.7117949e-09,-7.7642348e-10
0.58876195,0.028312774,0.00011156375,2.9557816e-09,0.029644684,2.3173949e-05,3.6397812e-10,0.029955827,5.7906507e-06,7.6187858e-11,0.030037194,1.5122197e-06,-6.5623859e-10,0.03005808,4.4539941e-07,-9.3712125e-10,0.030064709,1.17228e-07,-9.3518942e-10,0.030066654,2.670451e-08,-8.1900457e-10,0.030067119,9.1681281e-09,-7.7572653e-10
0.66802817,0.028299427,0.00011309213,4.4549596e-09,0.029649014,2.3430882e-05,6.9095885e-10,0.029963967,5.8417991e-06,1.6788129e-10,0.030046302,1.5203146e-06,-6.3523332e-10,0.030067434,4.4518401e-07,-9.3116932e-10,0.030074141,1.1572238e-07,-9.350178e-10,0.030076109,2.5622904e-08,-8.1880742e-10,0.030076579,8.6031828e-09,-7.7654365e-10
