time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.022400683,0.00062405896,-3.9990484e-07,0.028566282,8.6371652e-05,-3.3844206e-07,0.029621112,2.0852192e-05,-2.7819157e-07,0.029906756,5.1403615e-06,-2.167842e-07,0.029976698,1.444972e-06,-1.6050545e-07,0.029996543,4.1922902e-07,-1.0875751e-07,0.030002288,1.2611336e-07,-6.9132044e-08,0.030004175,3.3531053e-08,-3.4344959e-08
0.132,0.022290048,0.00063392372,1.1586989e-07,0.028554678,8.7676067e-05,9.1683832e-08,0.029624087,2.1144983e-05,7.1397404e-08,0.029913341,5.222238e-06,5.3720849e-08,0.029984117,1.4756531e-06,3.9388759e-08,0.030004176,4.2711677e-07,2.7620279e-08,0.030009943,1.2787195e-07,1.7398144e-08,0.030011715,3.4304622e-08,8.0175002e-09
0.20842259,0.022183263,0.0006438385,-6.0799031e-09,0.028545153,8.8860757e-05,-3.3716578e-09,0.029628489,2.1381074e-05,-1.3523556e-09,0.029921199,5.2730698e-06,-8.2666982e-10,0.029992808,1.4881585e-06,-7.5460118e-10,0.030013108,4.2972534e-07,-6.1083025e-10,0.030018942,1.2776342e-07,-5.5036141e-10,0.030020732,3.3618235e-08,-2.1421882e-10
0.28713444,0.022086933,0.00065315099,-8.2158891e-09,0.028538157,8.9925447e-05,-4.6902441e-09,0.029633903,2.1587265e-05,-1.8566187e-09,0.029929657,5.3140503e-06,-1.0386106e-09,0.030001985,1.496112e-06,-8.8137392e-10,0.030022485,4.3027177e-07,-6.8560143e-10,0.030028378,1.2711002e-07,-5.9790252e-10,0.030030186,3.3211455e-08,-2.3589935e-10
0.36734944,0.021997049,0.00066211255,-9.7942071e-09,0.028532725,9.0907248e-05,-5.7529304e-09,0.029639899,2.1773269e-05,-2.1820043e-09,0.029938436,5.3498242e-06,-1.1176641e-09,0.030011418,1.502484e-06,-9.1379785e-10,0.030032102,4.3029828e-07,-7.0406247e-10,0.030038048,1.2625588e-07,-6.1054624e-10,0.030039872,3.2713787e-08,-2.4118239e-10
0.44845442,0.02190868,0.0006710434,-1.0999087e-08,0.028527821,9.1863128e-05,-6.7921045e-09,0.02964611,2.1952218e-05,-2.5370922e-09,0.029947341,5.3836354e-06,-1.2171547e-09,0.030020956,1.5081996e-06,-9.5654084e-10,0.030041817,4.3008363e-07,-7.233259e-10,0.030047813,1.2530418e-07,-6.2100915e-10,0.030049654,3.2176425e-08,-2.4763406e-10
0.53025078,0.021818054,0.00068031674,-1.2085858e-08,0.028522881,9.2827858e-05,-7.8749433e-09,0.029652362,2.2131507e-05,-2.9081857e-09,0.029956294,5.4173105e-06,-1.3089994e-09,0.030030543,1.513814e-06,-9.8802218e-10,0.03005158,4.2980947e-07,-7.3538353e-10,0.030057627,1.243164e-07,-6.2695691e-10,0.030059484,3.1616842e-08,-2.5163189e-10
0.61268961,0.021724431,0.0006900209,-1.2840023e-08,0.028517808,9.3807185e-05,-8.9110615e-09,0.029658622,2.2312297e-05,-3.2825217e-09,0.029965278,5.451106e-06,-1.3999208e-09,0.030040164,1.5193767e-06,-1.0152631e-09,0.030061379,4.2948347e-07,-7.3728833e-10,0.030067477,1.2330015e-07,-6.2445123e-10,0.03006935,3.1048756e-08,-2.5381291e-10
0.69576198,0.021627569,0.00070017079,-1.3277155e-08,0.028512546,9.480391e-05,-9.9136236e-09,0.029664873,2.2495264e-05,-3.6619754e-09,0.029974285,5.4852054e-06,-1.4901496e-09,0.030049814,1.5249619e-06,-1.0403225e-09,0.030071209,4.2913201e-07,-7.428091e-10,0.030077357,1.2225605e-07,-6.2578777e-10,0.030079248,3.0457577e-08,-2.5704972e-10
