time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.028573735,8.9660914e-05,-3.2793752e-07,0.029655537,1.9203242e-05,-3.1042173e-07,0.029912184,4.8844982e-06,-2.8920995e-07,0.029976899,1.4385548e-06,-2.5520958e-07,0.029996992,3.8489082e-07,-1.9992754e-07,0.03000253,1.0156897e-07,-1.4440702e-07,0.030004097,2.4061053e-08,-9.3345145e-08,0.030004546,1.1303713e-09,-4.5296375e-08
0.12982012,0.028552684,9.1541041e-05,1.1184632e-07,0.029656282,1.9591566e-05,1.0413648e-07,0.029917948,4.985151e-06,9.5761127e-08,0.029983898,1.4801186e-06,8.2623429e-08,0.030004363,4.0761955e-07,6.2712086e-08,0.030009986,1.1546652e-07,4.4944372e-08,0.030011563,3.4421027e-08,2.8854681e-08,0.030012041,9.8412784e-09,1.3709331e-08
0.20257552,0.028534511,9.3231524e-05,-1.1334766e-09,0.029658519,1.9905565e-05,-2.7593739e-10,0.029924865,5.0524488e-06,-7.3522869e-11,0.029991993,1.4928979e-06,-6.3074742e-10,0.030012831,4.0740792e-07,-8.9147577e-10,0.030018555,1.1333311e-07,-8.9415069e-10,0.030020159,3.2377898e-08,-7.4026423e-10,0.03002064,8.5257799e-09,-5.4403794e-10
0.27765253,0.028519707,9.4762109e-05,-8.8587804e-10,0.029661964,2.0187646e-05,-2.8051735e-10,0.029932436,5.1128111e-06,-1.2033922e-10,0.030000586,1.5060362e-06,-7.2636806e-10,0.03002174,4.0850188e-07,-9.9169644e-10,0.03002755,1.1236698e-07,-9.7477109e-10,0.030029178,3.1484581e-08,-8.0159057e-10,0.030029667,8.0954909e-09,-5.7944732e-10
0.3542442,0.028507208,9.6166792e-05,-1.1927292e-10,0.029666167,2.0439629e-05,-6.8661172e-11,0.029940379,5.1649596e-06,-1.0293952e-11,0.030009453,1.5165264e-06,-7.0553608e-10,0.030030891,4.0878771e-07,-9.9204642e-10,0.030036779,1.1112885e-07,-9.8084747e-10,0.030038429,3.048619e-08,-8.1003038e-10,0.030038925,7.6109889e-09,-5.856545e-10
0.43180176,0.028495476,9.7533504e-05,1.087053e-09,0.029670655,2.0681177e-05,2.4291575e-10,0.029948478,5.2140876e-06,7.5655264e-11,0.030018441,1.5259835e-06,-6.8422367e-10,0.030040152,4.0872158e-07,-9.9184345e-10,0.030046116,1.0975472e-07,-9.8413803e-10,0.030047786,2.9429469e-08,-8.1551376e-10,0.030048289,7.0999593e-09,-5.8883461e-10
0.51012255,0.028483666,9.8915142e-05,2.479776e-09,0.029675193,2.0923247e-05,5.9694244e-10,0.029956636,5.2630451e-06,1.5007211e-10,0.03002749,1.5353003e-06,-6.6118679e-10,0.030049475,4.0858085e-07,-9.9010148e-10,0.030055513,1.0834173e-07,-9.8822058e-10,0.030057205,2.8351401e-08,-8.2126532e-10,0.030057714,6.5736897e-09,-5.918678e-10
0.58912587,0.028471488,0.00010032892,4.0831765e-09,0.029679698,2.1169504e-05,9.9543339e-10,0.02996482,5.3127704e-06,2.6493264e-10,0.030036578,1.5447585e-06,-6.2989928e-10,0.030058841,4.0843852e-07,-9.8304649e-10,0.030064954,1.0690804e-07,-9.8749257e-10,0.030066667,2.7257175e-08,-8.2391865e-10,0.030067183,6.0372698e-09,-5.9310128e-10
0.66877866,0.028459401,0.00010174333,5.5969756e-09,0.02968427,2.1413813e-05,1.3533165e-09,0.029973051,5.3616906e-06,3.8148629e-10,0.030045706,1.553862e-06,-5.925894e-10,0.030068243,4.0813766e-07,-9.7092751e-10,0.030074433,1.0539897e-07,-9.8188264e-10,0.030076167,2.6126159e-08,-8.2348135e-10,0.030076689,5.4836704e-09,-5.9255133e-10
