time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
3.969107,0.021913151,0.0039108395,1.0006295e-06,0.028091174,0.00097283584,7.7796897e-07,0.029215607,0.00020163218,6.0674182e-07,0.029997183,5.5839428e-05,3.4490179e-07,0.030305155,1.6676968e-05,1.6891873e-07,0.030369202,1.0523834e-05,1.2378118e-07,0.030490657,1.1378425e-06,2.936137e-08,0.030516382,-1.2135511e-07,7.278084e-09
4.1143442,0.021410751,0.0040296192,1.0413579e-06,0.027967949,0.001100544,8.151964e-07,0.029191465,0.00021737048,6.3633289e-07,0.029997855,5.8050874e-05,3.6105504e-07,0.030316131,1.7157911e-05,1.7611297e-07,0.030382115,1.0799696e-05,1.2882717e-07,0.030507027,1.1463031e-06,3.0406698e-08,0.030533437,-1.3517356e-07,7.536246e-09
4.2598476,0.020902179,0.0041352417,1.0817887e-06,0.027829039,0.0012266476,8.5285355e-07,0.029165932,0.00023942565,6.6645892e-07,0.029998063,6.033743e-05,3.7743972e-07,0.030326919,1.7649209e-05,1.833463e-07,0.030394878,1.1080479e-05,1.3387919e-07,0.0305233,1.1544194e-06,3.1445163e-08,0.030550404,-1.4940738e-07,7.797491e-09
4.4056117,0.020388132,0.0042268307,1.1216959e-06,0.027673982,0.0013493715,8.9071808e-07,0.029138149,0.00026929645,6.9697491e-07,0.029997796,6.2671518e-05,3.9396322e-07,0.030337518,1.8153879e-05,1.905609e-07,0.03040749,1.136876e-05,1.388902e-07,0.030539477,1.1633283e-06,3.2456645e-08,0.030567282,-1.6355247e-07,8.0495662e-09
4.5515516,0.019870141,0.004304965,1.1612195e-06,0.027502547,0.0014677895,9.2886667e-07,0.02910711,0.00030851763,7.2799737e-07,0.029997054,6.4998602e-05,4.1071103e-07,0.030347918,1.8669208e-05,1.9780087e-07,0.030419942,1.1662285e-05,1.4389184e-07,0.03055555,1.1719313e-06,3.3446988e-08,0.030584064,-1.7810052e-07,8.2937728e-09
4.6975271,0.019350786,0.0043701872,1.2002789e-06,0.027314886,0.0015811064,9.6716013e-07,0.029071654,0.0003581297,7.5944512e-07,0.029995854,6.7250203e-05,4.2765125e-07,0.030358112,1.9196015e-05,2.0506011e-07,0.030432223,1.1961965e-05,1.4888544e-07,0.030571503,1.1807023e-06,3.4432745e-08,0.030600734,-1.9282301e-07,8.5462812e-09
4.8435385,0.018832267,0.0044231813,1.2387369e-06,0.027111191,0.0016885692,1.005465e-06,0.029030512,0.00041793048,7.9124992e-07,0.02999422,6.9343458e-05,4.4474613e-07,0.030368098,1.973487e-05,2.1229405e-07,0.030444334,1.2268338e-05,1.5382588e-07,0.030587339,1.1897735e-06,3.5374829e-08,0.030617294,-2.0767619e-07,8.775782e-09
4.9895854,0.018312614,0.0044635974,1.2772924e-06,0.026891846,0.0017905267,1.0438272e-06,0.02898242,0.00048870703,8.2340407e-07,0.029992201,7.1176017e-05,4.6191909e-07,0.030377876,2.0282061e-05,2.193977e-07,0.030456275,1.2578469e-05,1.5860922e-07,0.030603058,1.1979483e-06,3.6207205e-08,0.030633744,-2.231237e-07,8.9481066e-09
5.1356679,0.017793301,0.0044919176,1.3148647e-06,0.026657395,0.0018864184,1.0818123e-06,0.02892621,0.00056869022,8.5566122e-07,0.029989881,7.265769e-05,4.7917931e-07,0.030387456,2.0841922e-05,2.2649652e-07,0.030468053,1.2895894e-05,1.6338374e-07,0.030618664,1.2065999e-06,3.707392e-08,0.030650088,-2.3866121e-07,9.1598141e-09
5.2817858,0.017277693,0.0045096217,1.3540711e-06,0.026408367,0.0019760057,1.1210996e-06,0.028860818,0.00065474922,8.8928566e-07,0.029987306,7.3697482e-05,4.9722682e-07,0.030396825,2.1410747e-05,2.3390279e-07,0.030479659,1.3217283e-05,1.6836699e-07,0.030634156,1.2142935e-06,3.8012349e-08,0.030666326,-2.5491345e-07,9.4164089e-09
