time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.0076162958,0.14840494,0.00019477148,1.3735955e-09,0.14928596,7.0627531e-05,4.6049075e-10,0.14964973,3.0946713e-05,1.6547007e-10,0.14982252,1.4857567e-05,7.3375383e-11
0.0091401549,0.14839979,0.00019572513,1.6747501e-09,0.14928444,7.0916028e-05,5.7083225e-10,0.14964957,3.1060997e-05,2.101935e-10,0.14982299,1.4908764e-05,9.4751325e-11
0.010968786,0.14839377,0.0001968391,2.0484403e-09,0.14928267,7.1254157e-05,7.1513676e-10,0.14964942,3.1195021e-05,2.7103731e-10,0.14982357,1.4968778e-05,1.2563472e-10
0.013163143,0.14838669,0.0001981481,2.4735698e-09,0.1492806,7.1652586e-05,8.7159221e-10,0.14964927,3.1353036e-05,3.3613154e-10,0.14982429,1.5039523e-05,1.5884685e-10
0.015796372,0.14837829,0.00019969784,3.0410103e-09,0.14927817,7.2125534e-05,1.0816901e-09,0.1496491,3.1540714e-05,4.1831306e-10,0.14982515,1.5123527e-05,1.9568463e-10
0.018956246,0.14836823,0.00020154432,3.7968334e-09,0.14927525,7.2690457e-05,1.4016466e-09,0.1496489,3.1765056e-05,5.6520911e-10,0.14982619,1.522395e-05,2.696945e-10
0.022748095,0.14835614,0.00020375369,4.7366124e-09,0.14927174,7.3367857e-05,1.8223492e-09,0.14964866,3.2034303e-05,7.7677388e-10,0.14982744,1.5344521e-05,3.8797533e-10
0.027298314,0.14834153,0.00020640773,6.0046803e-09,0.14926749,7.4183154e-05,2.4249358e-09,0.14964835,3.235865e-05,1.0998842e-09,0.14982893,1.5489832e-05,5.7791006e-10
0.032758577,0.14832385,0.00020960069,7.5587951e-09,0.14926231,7.5166751e-05,3.16116e-09,0.14964794,3.2750552e-05,1.4752923e-09,0.14983069,1.5665576e-05,7.780426e-10
0.039310892,0.14830226,0.00021347036,9.5917522e-09,0.14925595,7.6359733e-05,4.183236e-09,0.14964738,3.3226117e-05,2.028747e-09,0.14983277,1.5878892e-05,1.0917401e-09
0.04717367,0.14827602,0.00021816126,1.1845283e-08,0.14924819,7.7803557e-05,5.2638987e-09,0.14964665,3.3801396e-05,2.6007669e-09,0.14983524,1.6136896e-05,1.4157733e-09
0.056609004,0.14824424,0.00022383862,1.4589115e-08,0.14923881,7.9544425e-05,6.5644191e-09,0.14964575,3.449403e-05,3.2749931e-09,0.14983819,1.6447353e-05,1.7878068e-09
