time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.14465016,0.00080542443,-1.9494499e-08,0.14813231,0.00019955169,-1.7678889e-08,0.14910454,8.1822374e-05,-1.6264748e-08,0.14954387,3.8114438e-05,-1.4803427e-08
1.32e-06,0.14453946,0.00082781761,3.3159031e-09,0.1481009,0.00020333085,3.0026957e-09,0.14909038,8.3193972e-05,2.7809109e-09,0.14953685,3.871827e-05,2.5379994e-09
2.184e-06,0.14446498,0.00084350571,-1.203052e-09,0.14808012,0.00020585945,-1.0258181e-09,0.14908104,8.4102553e-05,-8.8447573e-10,0.14953223,3.9116802e-05,-7.5753532e-10
3.2208e-06,0.1444097,0.00085559767,-1.7363205e-09,0.14806492,0.0002077287,-1.470147e-09,0.14907423,8.4768059e-05,-1.2623984e-09,0.14952886,3.9407872e-05,-1.0773045e-09
4.46496e-06,0.1443662,0.00086545129,-1.2771104e-09,0.14805311,0.00020919576,-1.0868424e-09,0.14906895,8.5285947e-05,-9.3658672e-10,0.14952625,3.9633829e-05,-8.0240296e-10
5.957952e-06,0.14433067,0.00087376627,-9.7358963e-10,0.14804358,0.00021039212,-8.3175389e-10,0.1490647,8.570484e-05,-7.1869534e-10,0.14952415,3.9816102e-05,-6.1756088e-10
7.7495424e-06,0.14430087,0.00088095678,-7.7048986e-10,0.14803567,0.00021139478,-6.6077063e-10,0.14906118,8.6053227e-05,-5.7247253e-10,0.14952242,3.9967318e-05,-4.9330533e-10
9.8994509e-06,0.14427539,0.00088728983,-6.2779761e-10,0.14802896,0.00021225267,-5.4053803e-10,0.1490582,8.6349132e-05,-4.6956453e-10,0.14952095,4.0095449e-05,-4.0573561e-10
1.2479341e-05,0.14425324,0.00089294833,-5.2318813e-10,0.14802318,0.00021299889,-4.5246268e-10,0.14905563,8.6604714e-05,-3.9420696e-10,0.14951968,4.0205865e-05,-3.4159428e-10
1.5575209e-05,0.14423373,0.00089806531,-4.4302918e-10,0.14801812,0.00021365723,-3.8410369e-10,0.14905339,8.6828665e-05,-3.3902154e-10,0.14951858,4.0302393e-05,-2.9601194e-10
1.9290251e-05,0.14421634,0.00090273918,-3.9637342e-10,0.14801365,0.00021424495,-3.4564628e-10,0.14905141,8.702723e-05,-3.0653239e-10,0.14951761,4.0387776e-05,-2.6836585e-10
2.3748301e-05,0.1442007,0.00090704564,-3.633356e-10,0.14800966,0.00021477518,-3.1905232e-10,0.14904965,8.7205184e-05,-2.840257e-10,0.14951674,4.0464111e-05,-2.492082e-10
2.9097962e-05,0.1441865,0.00091104329,-3.4404864e-10,0.14800605,0.00021525794,-3.0411423e-10,0.14904806,8.7366146e-05,-2.7125553e-10,0.14951596,4.0532983e-05,-2.382218e-10
3.5517554e-05,0.1441735,0.00091477821,-3.3777369e-10,0.14800278,0.00021570101,-3.0029222e-10,0.14904662,8.7512917e-05,-2.679107e-10,0.14951525,4.0595621e-05,-2.3522034e-10
4.3221065e-05,0.14416153,0.00091828651,-3.4202172e-10,0.14799978,0.00021611042,-3.0546545e-10,0.1490453,8.7647682e-05,-2.7224504e-10,0.14951461,4.0652983e-05,-2.3876763e-10
5.2465278e-05,0.14415045,0.0009215974,-3.4926781e-10,0.14799701,0.00021649103,-3.1330861e-10,0.14904409,8.7772188e-05,-2.7895085e-10,0.14951402,4.0705836e-05,-2.4440986e-10
6.3558333e-05,0.14414013,0.00092473509,-3.5127737e-10,0.14799446,0.00021684679,-3.1687375e-10,0.14904298,8.7887856e-05,-2.8215758e-10,0.14951347,4.0754804e-05,-2.4718961e-10
7.687e-05,0.14413047,0.00092771995,-3.4359185e-10,0.14799208,0.00021718096,-3.1244664e-10,0.14904194,8.7995863e-05,-2.7868996e-10,0.14951297,4.0800404e-05,-2.443766e-10
9.2844e-05,0.1441214,0.00093056942,-3.2703499e-10,0.14798985,0.00021749632,-3.0079976e-10,0.14904097,8.8097199e-05,-2.6917362e-10,0.1495125,4.0843067e-05,-2.3645331e-10
0.0001120128,0.14411284,0.00093329872,-2.0514278e-10,0.14798777,0.00021779526,-1.9761266e-10,0.14904007,8.8192732e-05,-1.7859066e-10,0.14951207,4.088318e-05,-1.5755142e-10
0.00013501536,0.14410472,0.00093592124,-1.9878259e-10,0.1479858,0.00021807979,-1.9567043e-10,0.14903923,8.8283151e-05,-1.776935e-10,0.14951166,4.0921031e-05,-1.569556e-10
0.00016261843,0.14409701,0.00093844919,-1.8721239e-10,0.14798394,0.0002183518,-1.8974256e-10,0.14903843,8.8369141e-05,-1.7338871e-10,0.14951128,4.0956926e-05,-1.5343071e-10
0.00019574212,0.14408963,0.00094089369,-1.7049376e-10,0.14798217,0.00021861296,-1.8024372e-10,0.14903767,8.8451293e-05,-1.6624932e-10,0.14951093,4.0991122e-05,-1.4755299e-10
0.00023549054,0.14408256,0.00094326523,-1.4987049e-10,0.14798049,0.00021886483,-1.6827291e-10,0.14903696,8.8530156e-05,-1.5714002e-10,0.14951059,4.1023858e-05,-1.4000187e-10
0.00028318865,0.14407575,0.00094557394,-1.239373e-10,0.14797887,0.00021910889,-1.5264314e-10,0.14903628,8.8606249e-05,-1.4548989e-10,0.14951028,4.1055357e-05,-1.3066905e-10
0.00034042638,0.14406916,0.00094782995,-9.6936614e-11,0.14797732,0.00021934662,-1.3766929e-10,0.14903563,8.8680089e-05,-1.3441999e-10,0.14950998,4.1085841e-05,-1.2166345e-10
0.00040911166,0.14406274,0.00095004342,-3.6071928e-10,0.14797582,0.00021957944,-3.7426279e-10,0.14903501,8.8752129e-05,-3.417677e-10,0.14950971,4.1115482e-05,-2.9964313e-10
0.00049153399,0.14405646,0.00095222525,-3.2916446e-10,0.14797435,0.00021980901,-3.5981297e-10,0.14903441,8.8823003e-05,-3.324717e-10,0.14950945,4.1144597e-05,-2.9278719e-10
0.00059044078,0.14405027,0.00095438711,-1.291435e-10,0.14797292,0.00022003708,-1.8887286e-10,0.14903384,8.8893345e-05,-1.8151231e-10,0.1495092,4.1173454e-05,-1.6020329e-10
0.00070912894,0.14404413,0.0009565408,-4.0307623e-11,0.14797151,0.00022026501,-1.3021889e-10,0.14903328,8.8963476e-05,-1.3364708e-10,0.14950897,4.1202142e-05,-1.1981031e-10
0.00085155473,0.14403798,0.0009587005,-1.577336e-11,0.1479701,0.00022049497,-1.2980859e-10,0.14903273,8.9034199e-05,-1.3769908e-10,0.14950876,4.1231017e-05,-1.2443585e-10
