time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.14839813,0.00019772538,-1.6166771e-08,0.14937106,6.1008077e-05,-1.4810827e-08,0.14968749,2.7041573e-05,-1.3620315e-08,0.14983882,1.3057981e-05,-1.2633245e-08
1.32e-06,0.1483427,0.00020508129,3.7926247e-09,0.14935012,6.3092487e-05,3.4533798e-09,0.1496772,2.7942343e-05,3.162436e-09,0.14983353,1.3488379e-05,2.9050269e-09
2.184e-06,0.14830695,0.00020990241,-3.7393308e-09,0.14933669,6.4435485e-05,-3.1723342e-09,0.14967062,2.8519998e-05,-2.6946759e-09,0.14983016,1.3763498e-05,-2.2831755e-09
3.2208e-06,0.14828103,0.000213449,-2.3760677e-09,0.14932701,6.5408651e-05,-2.0585234e-09,0.14966588,2.8936953e-05,-1.7881765e-09,0.14982774,1.3961838e-05,-1.5530081e-09
4.46496e-06,0.14826101,0.00021622453,-1.5294076e-09,0.14931957,6.6160002e-05,-1.3341728e-09,0.14966224,2.92579e-05,-1.1658002e-09,0.14982587,1.4114349e-05,-1.0198729e-09
5.957952e-06,0.14824492,0.00021848417,-1.0634028e-09,0.1493136,6.6764206e-05,-9.3087412e-10,0.14965932,2.9515267e-05,-8.1566374e-10,0.14982438,1.4236519e-05,-7.1647874e-10
7.7495424e-06,0.1482316,0.00022037674,-7.8122109e-10,0.14930868,6.7264501e-05,-6.8525923e-10,0.14965692,2.9727823e-05,-6.0134281e-10,0.14982315,1.4337322e-05,-5.2956589e-10
9.8994509e-06,0.14822033,0.00022199772,-1.9918778e-09,0.14930453,6.7688397e-05,-1.6947056e-09,0.14965489,2.9907506e-05,-1.4474493e-09,0.14982211,1.4422449e-05,-1.2348518e-09
1.2479341e-05,0.1482106,0.00022341141,-1.596908e-09,0.14930095,6.8054337e-05,-1.3661906e-09,0.14965315,3.0062215e-05,-1.1726004e-09,0.14982122,1.4495683e-05,-1.0059879e-09
1.5575209e-05,0.14820209,0.00022466236,-4.9256502e-10,0.14929783,6.8375055e-05,-4.3158794e-10,0.14965163,3.0197495e-05,-3.7621928e-10,0.14982044,1.4559692e-05,-3.3407942e-10
1.9290251e-05,0.14819454,0.00022578301,-4.6677019e-10,0.14929507,6.8659685e-05,-4.0838269e-10,0.14965028,3.0317291e-05,-3.5542794e-10,0.14981976,1.4616306e-05,-3.1366281e-10
2.3748301e-05,0.14818778,0.00022679749,-4.5246957e-10,0.1492926,6.8915063e-05,-3.959227e-10,0.14964908,3.0424531e-05,-3.4463883e-10,0.14981914,1.4666942e-05,-3.0277732e-10
2.9097962e-05,0.14818167,0.00022772399,-4.4661144e-10,0.14929037,6.914631e-05,-3.9109015e-10,0.149648,3.0521415e-05,-3.4058987e-10,0.14981859,1.4712648e-05,-2.9812338e-10
3.5517554e-05,0.1481761,0.00022857658,-4.4094796e-10,0.14928834,6.9357375e-05,-3.8683221e-10,0.14964701,3.0609644e-05,-3.3724329e-10,0.14981809,1.4754231e-05,-2.9454716e-10
4.3221065e-05,0.14817099,0.00022936638,-4.2901775e-10,0.14928649,6.9551365e-05,-3.774585e-10,0.14964611,3.069055e-05,-3.2953904e-10,0.14981763,1.4792327e-05,-2.8756291e-10
5.2465278e-05,0.14816627,0.00023010228,-4.0888997e-10,0.14928478,6.973076e-05,-3.6118642e-10,0.14964529,3.0765201e-05,-3.1581831e-10,0.14981722,1.4827444e-05,-2.7558285e-10
6.3558333e-05,0.14816189,0.00023079157,-3.8301801e-10,0.1492832,6.9897585e-05,-3.4010817e-10,0.14964452,3.0834463e-05,-2.97867e-10,0.14981683,1.4859994e-05,-2.6003071e-10
7.687e-05,0.14815781,0.00023144034,-3.5481271e-10,0.14928173,7.005352e-05,-3.171582e-10,0.14964381,3.0899057e-05,-2.7822584e-10,0.14981647,1.4890319e-05,-2.4302602e-10
