time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.14874178,0.00014951594,-1.1350336e-08,0.14943157,5.5322897e-05,-1.0631625e-08,0.14974858,2.1490442e-05,-9.8430687e-09,0.14987026,1.0436065e-05,-9.2531554e-09
1.32e-06,0.14869405,0.00015553407,4.7434106e-09,0.14941061,5.7415775e-05,4.4402928e-09,0.14973943,2.2282491e-05,4.1068001e-09,0.14986555,1.0817115e-05,3.8583711e-09
2.184e-06,0.14866372,0.00015941191,9.5478507e-10,0.14939736,5.8744062e-05,9.052705e-10,0.14973365,2.2781951e-05,8.238173e-10,0.14986259,1.1056805e-05,7.5159533e-10
3.2208e-06,0.14864196,0.00016223164,3.3256721e-10,0.14938791,5.969742e-05,3.2973152e-10,0.14972954,2.31387e-05,3.0602097e-10,0.14986048,1.1227743e-05,2.7990841e-10
4.46496e-06,0.14862534,0.00016441293,1.6266163e-10,0.14938071,6.0426541e-05,1.7931551e-10,0.14972642,2.3410459e-05,1.7512329e-10,0.14985888,1.1357803e-05,1.6034582e-10
5.957952e-06,0.14861211,0.00016616925,4.5854065e-11,0.149375,6.1007299e-05,6.8567083e-11,0.14972394,2.3626077e-05,7.3358263e-11,0.14985761,1.1460869e-05,6.7292118e-11
7.7495424e-06,0.14860125,0.0001676267,-1.2175683e-11,0.14937033,6.1484355e-05,1.0371999e-11,0.14972191,2.3802565e-05,1.9304813e-11,0.14985657,1.1545143e-05,1.8447079e-11
9.8994509e-06,0.14859212,0.00016886509,-4.018176e-11,0.14936642,6.1885812e-05,-1.9446829e-11,0.14972022,2.3950578e-05,-8.8703878e-12,0.1498557,1.1615747e-05,-6.8484979e-12
1.2479341e-05,0.14858431,0.00016993709,-5.2498542e-11,0.14936308,6.2230131e-05,-3.3963953e-11,0.14971878,2.4077107e-05,-2.3054585e-11,0.14985496,1.1676042e-05,-1.9555213e-11
1.5575209e-05,0.14857751,0.00017087937,-4.8434765e-11,0.14936018,6.2530084e-05,-4.249347e-11,0.14971752,2.418696e-05,-3.1889794e-11,0.14985432,1.172833e-05,-2.8129808e-11
1.9290251e-05,0.14857152,0.00017171844,-5.237896e-11,0.14935763,6.2794921e-05,-4.6999496e-11,0.14971642,2.4283652e-05,-3.700529e-11,0.14985376,1.1774315e-05,-3.2802512e-11
2.3748301e-05,0.14856619,0.00017247357,-5.6073266e-11,0.14935536,6.3031294e-05,-5.124209e-11,0.14971545,2.4369674e-05,-4.1724616e-11,0.14985327,1.1815183e-05,-3.7063405e-11
2.9097962e-05,0.14856139,0.00017315941,-6.0366118e-11,0.14935333,6.3244262e-05,-5.5927892e-11,0.14971457,2.4446929e-05,-4.6683737e-11,0.14985282,1.1851847e-05,-4.1512931e-11
3.5517554e-05,0.14855704,0.00017378725,-6.5581638e-11,0.14935149,6.3437721e-05,-6.1273776e-11,0.14971379,2.4516882e-05,-5.2060691e-11,0.14985242,1.1885009e-05,-4.6290128e-11
4.3221065e-05,0.14855307,0.00017436602,-7.2471063e-11,0.14934982,6.3614729e-05,-6.7863646e-11,0.14971307,2.4580683e-05,-5.8341985e-11,0.14985206,1.1915221e-05,-5.1820363e-11
5.2465278e-05,0.14854943,0.00017490286,-8.1704806e-11,0.14934829,6.3777733e-05,-7.6266016e-11,0.14971241,2.4639248e-05,-6.600024e-11,0.14985172,1.1942922e-05,-5.8524586e-11
6.3558333e-05,0.14854606,0.00017540359,-9.2723042e-11,0.14934688,6.3928717e-05,-8.6177453e-11,0.14971181,2.4693322e-05,-7.4794728e-11,0.14985142,1.1968468e-05,-6.6184901e-11
7.687e-05,0.14854293,0.00017587303,-1.0299069e-10,0.14934557,6.4069323e-05,-9.5685598e-11,0.14971126,2.4743518e-05,-8.3208851e-11,0.14985114,1.1992153e-05,-7.3527134e-11
9.2844e-05,0.14854001,0.0001763152,-6.6685158e-11,0.14934435,6.4200903e-05,-6.6266744e-11,0.14971074,2.479034e-05,-5.8135483e-11,0.14985088,1.201422e-05,-5.0750097e-11
0.0001120128,0.14853727,0.0001767336,-7.110285e-11,0.14934322,6.4324671e-05,-7.1978904e-11,0.14971026,2.4834248e-05,-6.3583655e-11,0.14985065,1.2034887e-05,-5.5509475e-11
0.00013501536,0.14853469,0.00017713125,-1.1795646e-10,0.14934215,6.4441632e-05,-1.1606126e-10,0.14970981,2.4875616e-05,-1.0250636e-10,0.14985043,1.205433e-05,-9.111979e-11
0.00016261843,0.14853226,0.00017751082,-1.2223077e-10,0.14934115,6.455267e-05,-1.2224059e-10,0.1497094,2.4914768e-05,-1.0838702e-10,0.14985022,1.2072708e-05,-9.6047975e-11
0.00019574212,0.14852994,0.00017787477,-1.2733731e-10,0.1493402,6.465861e-05,-1.2967307e-10,0.149709,2.4952009e-05,-1.154461e-10,0.14985003,1.2090166e-05,-1.0198744e-10
0.00023549054,0.14852773,0.00017822537,-1.3578942e-10,0.1493393,6.4760201e-05,-1.4013853e-10,0.14970864,2.4987618e-05,-1.2500045e-10,0.14984986,1.2106833e-05,-1.0997965e-10
0.00028318865,0.14852561,0.00017856479,-1.4454464e-10,0.14933844,6.4858155e-05,-1.5185526e-10,0.14970829,2.5021853e-05,-1.3594995e-10,0.1498497,1.2122832e-05,-1.1929059e-10
0.00034042638,0.14852357,0.00017889514,-1.5067839e-10,0.14933761,6.4953159e-05,-1.622349e-10,0.14970796,2.5054964e-05,-1.4606082e-10,0.14984956,1.213828e-05,-1.2794151e-10
0.00040911166,0.14852159,0.00017921856,-1.5020685e-10,0.14933682,6.5045902e-05,-1.6822837e-10,0.14970765,2.5087199e-05,-1.5285111e-10,0.14984942,1.2153294e-05,-1.3378832e-10
0.00049153399,0.14851966,0.00017953724,-1.4193355e-10,0.14933606,6.5137085e-05,-1.6901084e-10,0.14970736,2.5118811e-05,-1.5574726e-10,0.1498493,1.216799e-05,-1.3636294e-10
0.00059044078,0.14851776,0.00017985349,-3.9176634e-11,0.14933532,6.5227437e-05,-9.1746075e-11,0.14970709,2.5150054e-05,-9.2459702e-11,0.1498492,1.2182488e-05,-8.1067841e-11
