time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0,0,0,0,0,0,0,0,0,0,0,0,0
0.0006,0.14730003,0.00035527247,1.4496802e-07,0.1489808,0.00010234125,1.5992997e-07,0.14950126,4.4309668e-05,1.6579109e-07,0.14974527,2.1239108e-05,1.6946137e-07
0.00132,0.14722667,0.00036612545,-1.7229862e-09,0.14895459,0.00010484562,-1.6655352e-09,0.14948815,4.5176767e-05,-1.6006401e-09,0.14973808,2.1507284e-05,-1.5020758e-09
0.002184,0.14717727,0.00037397137,5.1166389e-10,0.14893792,0.00010669781,2.2386725e-10,0.14948052,4.5929116e-05,1.1989703e-10,0.14973453,2.1855904e-05,8.6308197e-11
0.0032208,0.14713904,0.00038024843,6.2785684e-10,0.14892527,0.00010814495,1.6344012e-10,0.14947489,4.651219e-05,3.7728807e-11,0.14973205,2.2124691e-05,8.6502585e-12
0.00446496,0.14710707,0.00038567123,7.7506839e-10,0.14891493,0.00010937034,1.3528795e-10,0.14947044,4.7002281e-05,-1.6037444e-11,0.14973025,2.2349544e-05,-4.1061899e-11
0.005957952,0.14707875,0.00039063101,9.9629069e-10,0.14890599,0.00011047298,1.4121741e-10,0.14946676,4.7440392e-05,-5.4037553e-11,0.14972893,2.2549695e-05,-8.4143571e-11
0.0077495424,0.14705238,0.00039538786,1.4532988e-09,0.14889788,0.00011151617,3.1595294e-10,0.14946359,4.7852074e-05,3.5276216e-11,0.14972797,2.2736803e-05,-3.1397253e-11
0.0098994508,0.14702675,0.00040014122,2.0638774e-09,0.14889021,0.00011254835,5.456901e-10,0.14946078,4.8257189e-05,1.427819e-10,0.14972733,2.2920204e-05,2.1056457e-11
0.012479341,0.1470009,0.00040505244,2.8487684e-09,0.14888269,0.00011360617,8.7209043e-10,0.1494582,4.8669996e-05,3.0740071e-10,0.14972696,2.310617e-05,1.0743156e-10
0.015575209,0.14697401,0.00041027008,3.8097375e-09,0.14887507,0.00011472338,1.279033e-09,0.14945578,4.910408e-05,5.1825045e-10,0.14972686,2.3301006e-05,2.234013e-10
0.019290251,0.14694535,0.00041593532,5.0728606e-09,0.14886716,0.00011593055,1.8436141e-09,0.14945346,4.9571367e-05,8.1526436e-10,0.14972704,2.3510096e-05,3.797732e-10
0.023748301,0.14691404,0.00042221168,6.745997e-09,0.14885872,0.00011726222,2.6257912e-09,0.14945118,5.0084563e-05,1.2368106e-09,0.1497275,2.3738574e-05,6.0936555e-10
0.029097961,0.14687924,0.00042926484,9.0583072e-09,0.14884952,0.00011875718,3.8177774e-09,0.14944889,5.0660093e-05,1.9216537e-09,0.14972828,2.399466e-05,9.9274542e-10
0.035517554,0.14684031,0.0004372368,1.220227e-08,0.14883944,0.00012044409,5.5369859e-09,0.14944658,5.1308526e-05,2.9543709e-09,0.14972945,2.42827e-05,1.600507e-09
0.043221064,0.14679664,0.0004463045,1.6440482e-08,0.1488284,0.00012234947,8.0123616e-09,0.14944433,5.2038583e-05,4.5684286e-09,0.1497311,2.4606162e-05,2.6581216e-09
0.052465277,0.14674747,0.00045666741,2.0906664e-08,0.1488163,0.00012450799,1.0402638e-08,0.14944217,5.2862839e-05,6.0076259e-09,0.14973336,2.4970341e-05,3.5180311e-09
0.063558332,0.14669135,0.00046865593,2.6272125e-08,0.14880283,0.00012698051,1.3239203e-08,0.14944009,5.3804053e-05,7.700443e-09,0.14973634,2.5385367e-05,4.5174402e-09
0.076869998,0.14662638,0.00048270726,3.256746e-08,0.1487876,0.00012984172,1.6475457e-08,0.14943805,5.4888345e-05,9.5793646e-09,0.14974014,2.5861837e-05,5.5891859e-09
0.092843997,0.14655052,0.00049932364,4.0184283e-08,0.14877021,0.00013317326,2.0367178e-08,0.14943604,5.614442e-05,1.1850618e-08,0.14974492,2.6411636e-05,6.9195084e-09
0.1120128,0.14646081,0.00051923555,4.9766907e-08,0.14875006,0.00013709324,2.5418041e-08,0.14943401,5.7614245e-05,1.4885696e-08,0.14975085,2.7052805e-05,8.7527399e-09
0.13501535,0.14635376,0.00054334293,6.1567763e-08,0.14872641,0.00014174453,3.1545985e-08,0.14943186,5.9348728e-05,1.8491084e-08,0.14975812,2.7807227e-05,1.0868156e-08
0.16261842,0.14622672,0.00057265061,7.6170142e-08,0.14869903,0.00014723059,3.9186939e-08,0.14942982,6.1377288e-05,2.309961e-08,0.14976711,2.8685291e-05,1.36947e-08
0.19039267,0.14610029,0.00060274106,9.0438952e-08,0.14867256,0.00015265737,4.6341799e-08,0.14942834,6.3363077e-05,2.727121e-08,0.14977645,2.9539638e-05,1.6180691e-08
0.21821025,0.14597375,0.00063386362,1.0516539e-07,0.14864671,0.00015805227,5.3518871e-08,0.14942725,6.5316802e-05,3.1376205e-08,0.14978601,3.037538e-05,1.8617406e-08
0.24605538,0.14584625,0.00066635949,1.1995851e-07,0.14862122,0.00016344754,6.033744e-08,0.14942641,6.7250154e-05,3.5068252e-08,0.14979572,3.1197675e-05,2.0706704e-08
0.27392008,0.14571749,0.0007004948,1.3487371e-07,0.14859601,0.00016885477,6.6922908e-08,0.14942579,6.9166932e-05,3.8519291e-08,0.14980555,3.2008306e-05,2.2645079e-08
0.30180052,0.14558636,0.00073660816,1.5032927e-07,0.14857082,0.00017431065,7.356106e-08,0.14942526,7.1080235e-05,4.188613e-08,0.14981543,3.2813387e-05,2.4486146e-08
0.32969594,0.14545181,0.00077477144,1.6613402e-07,0.14854533,0.00017985173,8.015039e-08,0.14942468,7.3002392e-05,4.5129405e-08,0.14982531,3.3617985e-05,2.6240225e-08
0.35760738,0.1453126,0.00081476216,1.8334123e-07,0.14851917,0.00018552601,8.7499593e-08,0.14942387,7.4950444e-05,4.8784935e-08,0.14983508,3.4429677e-05,2.8226474e-08
0.3855374,0.1451688,0.00085576583,2.0185493e-07,0.14849228,0.00019134538,9.5434441e-08,0.14942281,7.6927315e-05,5.2662239e-08,0.14984473,3.5249661e-05,3.0260682e-08
0.41348857,0.14502101,0.00089659404,2.2190941e-07,0.14846467,0.00019731439,1.0412487e-07,0.1494215,7.8933795e-05,5.69117e-08,0.14985428,3.6078388e-05,3.2491134e-08
0.44146323,0.14487001,0.00093606709,2.4293395e-07,0.14843631,0.00020344033,1.1314464e-07,0.14941994,8.097118e-05,6.1210568e-08,0.14986372,3.6916185e-05,3.4672074e-08
0.46946362,0.14471681,0.00097339471,2.6491348e-07,0.14840714,0.00020973878,1.2258649e-07,0.1494181,8.304471e-05,6.568594e-08,0.14987304,3.7765723e-05,3.6939389e-08
0.49749166,0.14456265,0.0010086512,2.8785504e-07,0.14837707,0.0002162257,1.3242985e-07,0.14941594,8.5156997e-05,7.029665e-08,0.14988222,3.8627126e-05,3.9239802e-08
0.52554907,0.14440903,0.0010430124,3.1198283e-07,0.14834607,0.00022291198,1.4273949e-07,0.14941345,8.7307301e-05,7.5051803e-08,0.14989125,3.9499201e-05,4.1563487e-08
0.5536371,0.14425707,0.0010794602,3.3718529e-07,0.14831411,0.0002298269,1.5350517e-07,0.14941063,8.9501372e-05,7.9969512e-08,0.14990014,4.0385004e-05,4.3935307e-08
0.58175667,0.14410734,0.0011230633,3.6365408e-07,0.14828111,0.00023700615,1.6477204e-07,0.14940745,9.174122e-05,8.503263e-08,0.14990887,4.1284639e-05,4.6326399e-08
0.60990827,0.14395951,0.0011805355,3.9133444e-07,0.14824704,0.00024449694,1.7657937e-07,0.14940389,9.4028979e-05,9.0298746e-08,0.14991744,4.2198673e-05,4.8782607e-08
0.63809224,0.14381199,0.0012602881,4.2102801e-07,0.1482118,0.00025236373,1.8935884e-07,0.14939994,9.6368222e-05,9.5986589e-08,0.14992584,4.3128169e-05,5.1409883e-08
