time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.028292752,0.00036325079,1.0571554e-07,0.029258962,0.00011393603,9.3416909e-08,0.029551575,5.8270471e-05,8.4851177e-08,0.029831721,1.7381261e-05,6.9420619e-08,0.02992106,7.5973583e-06,5.8570332e-08,0.02994595,5.2139779e-06,5.3950704e-08,0.029996386,9.1534165e-07,3.5711077e-08,0.03000586,2.0305775e-07,2.6847404e-08
0.132,0.0281629,0.00040893553,2.4817849e-08,0.029217426,0.00012408287,1.7782356e-08,0.029532406,6.2689851e-05,1.3584686e-08,0.029831613,1.84521e-05,7.0017942e-09,0.029926536,8.0201453e-06,3.8242272e-09,0.029952923,5.4946985e-06,2.7643185e-09,0.030006313,9.5448897e-07,2.2750663e-10,0.03001627,2.0759485e-07,-3.3975431e-10
0.2184,0.028042541,0.00045565142,4.2133378e-08,0.029180895,0.00013411994,3.046968e-08,0.02951697,6.6978149e-05,2.355652e-08,0.02983405,1.9460147e-05,1.2631378e-08,0.029934184,8.4061335e-06,7.2843589e-09,0.02996198,5.7437325e-06,5.4883124e-09,0.03001817,9.8186299e-07,1.1623602e-09,0.030028643,2.0741435e-07,1.1456825e-10
0.32208,0.027916899,0.00050752856,6.2675267e-08,0.029144484,0.00014496192,4.5426414e-08,0.02950281,7.1519608e-05,3.5199277e-08,0.029838567,2.0496671e-05,1.8948326e-08,0.029944099,8.7945987e-06,1.0940772e-08,0.02997335,5.9912776e-06,8.2477264e-09,0.030032423,1.0054597e-06,1.805208e-09,0.030043426,2.0502736e-07,2.7555786e-10
0.446496,0.027777563,0.00056740627,8.7745935e-08,0.029105964,0.00015723645,6.3758544e-08,0.029488942,7.6547755e-05,4.9492118e-08,0.029845119,2.1610485e-05,2.6726931e-08,0.02995649,9.2040272e-06,1.5457852e-08,0.029987311,6.2493439e-06,1.1666687e-08,0.030049483,1.02675e-06,2.6353947e-09,0.030061057,2.0052965e-07,5.1445617e-10
0.5821245,0.02763178,0.00063170436,1.1537241e-07,0.029067196,0.00017031773,8.3931062e-08,0.029475889,8.1776616e-05,6.5167572e-08,0.029853017,2.2732963e-05,3.5193312e-08,0.029970304,9.6089444e-06,2.0364892e-08,0.030002706,6.501888e-06,1.5386493e-08,0.030067995,1.0445724e-06,3.5568835e-09,0.030080142,1.9433372e-07,8.0809439e-10
0.71900087,0.027487466,0.0006977527,1.4387034e-07,0.029029565,0.00018360869,1.0479015e-07,0.029463829,8.6952313e-05,8.1369871e-08,0.029861411,2.3810123e-05,4.3914089e-08,0.029984394,9.9909421e-06,2.5403302e-08,0.030018312,6.7379727e-06,1.9203717e-08,0.030086577,1.058858e-06,4.5271471e-09,0.030099268,1.8712375e-07,1.1084307e-09
0.85680738,0.027343412,0.00076961556,1.7291161e-07,0.028992048,0.00019734237,1.2610932e-07,0.029452159,9.2163918e-05,9.792474e-08,0.029870049,2.4863474e-05,5.2786164e-08,0.029998613,1.0358703e-05,3.0517217e-08,0.03003401,6.963336e-06,2.3079691e-08,0.030105167,1.0704727e-06,5.5098867e-09,0.030118385,1.7910542e-07,1.4447478e-09
0.99532353,0.027197408,0.00085433262,2.0266009e-07,0.028953853,0.00021167904,1.4801934e-07,0.029440409,9.7487183e-05,1.1492767e-07,0.029878742,2.5910868e-05,6.1839743e-08,0.030012855,1.0719757e-05,3.5688979e-08,0.030049716,7.1832237e-06,2.6980413e-08,0.030123725,1.0804567e-06,6.4822846e-09,0.030137461,1.7051783e-07,1.7496185e-09
