time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.029069398,0.00017276922,1.1696688e-07,0.029481766,7.7682163e-05,1.0169822e-07,0.02972887,3.3369784e-05,8.4863495e-08,0.029881997,1.2348051e-05,7.0467742e-08,0.029945867,5.4492714e-06,6.1964277e-08,0.02996373,3.752132e-06,5.9103979e-08,0.030000027,6.5901644e-07,4.7013173e-08,0.030006865,1.4341395e-07,3.866569e-08
0.132,0.028987057,0.00019538899,2.4734822e-08,0.029444207,8.6099322e-05,1.899391e-08,0.029715348,3.6425623e-05,1.2765936e-08,0.029882128,1.3298803e-05,7.2330469e-09,0.029951378,5.8046936e-06,3.8097664e-09,0.029970697,3.9777696e-06,2.8320451e-09,0.030009827,6.8402561e-07,4.7539651e-10,0.030017101,1.4577515e-07,-2.4004915e-10
0.2184,0.028908717,0.00021883822,4.1156815e-08,0.029410105,9.4668949e-05,3.1814512e-08,0.029704683,3.9505458e-05,2.1900985e-08,0.029884626,1.4266104e-05,1.2593281e-08,0.029959034,6.1815581e-06,6.968197e-09,0.029979758,4.2218292e-06,5.2447393e-09,0.030021686,7.1068816e-07,1.1553899e-09,0.030029475,1.4550923e-07,4.9744224e-11
0.32208,0.028824395,0.00024551495,6.1163275e-08,0.029374609,0.00010418921,4.7479767e-08,0.029694755,4.2850947e-05,3.306768e-08,0.029888887,1.5293678e-05,1.9116483e-08,0.029968805,6.5743599e-06,1.0748056e-08,0.029991024,4.4735526e-06,8.0912342e-09,0.030035922,7.3522022e-07,1.8393203e-09,0.030044255,1.4343363e-07,2.6432196e-10
0.446496,0.028728576,0.00027743392,8.5439832e-08,0.029335363,0.00011526527,6.6509806e-08,0.02968472,4.6648759e-05,4.6636488e-08,0.029894827,1.6434539e-05,2.7049978e-08,0.029980884,7.0030657e-06,1.5349273e-08,0.030004762,4.7457855e-06,1.1552664e-08,0.030052942,7.5907713e-07,2.6867212e-09,0.030061877,1.3956027e-07,5.5700492e-10
0.57714857,0.0286301,0.00031181164,1.1171537e-07,0.029295832,0.00012686917,8.7247856e-08,0.029675233,5.0530397e-05,6.1515444e-08,0.029901531,1.7576286e-05,3.5788929e-08,0.029993746,7.4256805e-06,2.0439463e-08,0.030019278,5.0120582e-06,1.5382098e-08,0.030070725,7.8029484e-07,3.6328016e-09,0.030080258,1.345467e-07,8.7667663e-10
0.70918991,0.028531397,0.00034755067,1.387273e-07,0.02925677,0.0001387217,1.0857368e-07,0.029666286,5.4402667e-05,7.6793145e-08,0.029908592,1.8692783e-05,4.472911e-08,0.030006832,7.8332455e-06,2.5608344e-08,0.030033978,5.267037e-06,1.9251938e-08,0.030088595,7.9878823e-07,4.5503505e-09,0.030098706,1.2864312e-07,1.1736611e-09
0.842306,0.028430287,0.00038482565,1.6666298e-07,0.029217043,0.00015105204,1.3074086e-07,0.029657317,5.8337707e-05,9.2732957e-08,0.029915743,1.9806931e-05,5.4072107e-08,0.030019991,8.2353297e-06,3.102106e-08,0.030048738,5.5172248e-06,2.3306109e-08,0.030106493,8.1571802e-07,5.5253772e-09,0.030117173,1.2218617e-07,1.4918964e-09
0.9762894,0.028325197,0.00042359008,1.9544068e-07,0.029175788,0.00016406564,1.53663e-07,0.029647913,6.2392271e-05,1.0924601e-07,0.029922794,2.0935906e-05,6.3745723e-08,0.030033116,8.6390051e-06,3.6601863e-08,0.030063474,5.7674249e-06,2.7477556e-08,0.030124376,8.3190719e-07,6.5103347e-09,0.030135626,1.1533383e-07,1.8061734e-09
