time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.029040342,0.00017675931,1.3915104e-07,0.029463118,7.986984e-05,1.289029e-07,0.029671889,4.1750772e-05,1.1782696e-07,0.029876515,1.2745618e-05,9.3148319e-08,0.029942935,5.6028515e-06,7.5574827e-08,0.029961542,3.8444389e-06,6.8720649e-08,0.029999368,6.6678789e-07,4.6656706e-08,0.030006474,1.4909402e-07,3.4251255e-08
0.132,0.028962007,0.00019864084,2.3460924e-08,0.029427583,8.8099834e-05,1.8061145e-08,0.029655408,4.5572291e-05,1.3706981e-08,0.029877173,1.3758919e-05,6.9089428e-09,0.029948792,6.0270922e-06,3.5793456e-09,0.029968813,4.1351851e-06,2.4688815e-09,0.030009433,7.1360754e-07,-2.0161873e-10,0.030017002,1.5302319e-07,-9.5267143e-10
0.2184,0.028888219,0.00022100669,4.0257781e-08,0.029395628,9.6279015e-05,3.1273176e-08,0.029641876,4.927891e-05,2.4051126e-08,0.029880047,1.4686753e-05,1.2753607e-08,0.029956617,6.3888772e-06,7.2144861e-09,0.02997799,4.3695386e-06,5.3607328e-09,0.030021313,7.3888332e-07,8.6232182e-10,0.030029381,1.5246153e-07,-4.015032e-10
0.32208,0.028809861,0.0002461988,5.9913045e-08,0.02936293,0.00010527514,4.6652689e-08,0.029629089,5.3284109e-05,3.5981675e-08,0.0298848,1.5662199e-05,1.9216812e-08,0.029966613,6.7616538e-06,1.09782e-08,0.029989412,4.608337e-06,8.219239e-09,0.030035576,7.6152744e-07,1.5747429e-09,0.030044167,1.499593e-07,-1.6992549e-10
0.446496,0.028721547,0.00027612092,8.3832591e-08,0.029327129,0.00011567158,6.5400263e-08,0.029615929,5.782649e-05,5.0525458e-08,0.029891328,1.6739302e-05,2.7065352e-08,0.029978958,7.1660468e-06,1.5530479e-08,0.030003334,4.8648899e-06,1.1673102e-08,0.030052629,7.8309405e-07,2.4544069e-09,0.030061797,1.4558848e-07,1.3837792e-10
0.5784575,0.028629854,0.0003086584,1.0967648e-07,0.029290702,0.00012666945,8.5741982e-08,0.029603066,6.2540002e-05,6.6347563e-08,0.029898677,1.7829204e-05,3.5604231e-08,0.029992206,7.5693577e-06,2.0447418e-08,0.030018174,5.1188645e-06,1.537806e-08,0.030070619,8.024822e-07,3.3233263e-09,0.030080366,1.4002235e-07,3.9592445e-10
0.71178076,0.028538321,0.00034242111,1.3650202e-07,0.029254939,0.00013786614,1.0690985e-07,0.029590873,6.724393e-05,8.2830273e-08,0.02990642,1.8888414e-05,4.4502752e-08,0.030005695,7.9552168e-06,2.5579201e-08,0.030033206,5.3598317e-06,1.9253905e-08,0.030088694,8.1877368e-07,4.2685938e-09,0.030098998,1.3342968e-07,7.0274649e-10
0.84615089,0.028445409,0.00037738825,1.6417138e-07,0.029218955,0.00014943737,1.2882799e-07,0.029578809,7.2010929e-05,9.9934585e-08,0.029914323,1.9936906e-05,5.3767398e-08,0.030019285,8.332493e-06,3.0943783e-08,0.030048317,5.5939584e-06,2.3322018e-08,0.030106793,8.3320491e-07,5.2997018e-09,0.030117643,1.261971e-07,1.0493582e-09
0.98138812,0.028349084,0.00041361626,1.9253126e-07,0.029181656,0.00016162712,1.5133035e-07,0.029566266,7.6931899e-05,1.174758e-07,0.029922154,2.0995993e-05,6.3167768e-08,0.030032852,8.7097018e-06,3.6298509e-08,0.030063411,5.826895e-06,2.734013e-08,0.030124878,8.4667227e-07,6.2308465e-09,0.030136272,1.1854561e-07,1.3162281e-09
1.1173196,0.028249209,0.00045105006,2.217357e-07,0.029142789,0.00017453374,1.7459598e-07,0.029553115,8.2032425e-05,1.3565518e-07,0.029929853,2.2070417e-05,7.2938263e-08,0.030046354,9.0889639e-06,4.1877108e-08,0.030078452,6.0602162e-06,3.1533511e-08,0.030142922,8.5950632e-07,7.2278521e-09,0.03015486,1.105184e-07,1.6232919e-09
1.2538428,0.028146273,0.00049011744,2.5183286e-07,0.029102338,0.00018818322,1.9864701e-07,0.029539367,8.7323789e-05,1.5447313e-07,0.02993742,2.3160623e-05,8.3054975e-08,0.030059783,9.4705957e-06,4.7657073e-08,0.030093429,6.2942498e-06,3.5884176e-08,0.030160912,8.7194098e-07,8.2896319e-09,0.030173393,1.0226412e-07,1.9721777e-09
1.3908815,0.028040855,0.00053218686,2.8257244e-07,0.0290604,0.00020250415,2.232334e-07,0.029525073,9.2809039e-05,1.7367806e-07,0.029944865,2.4263038e-05,9.3276643e-08,0.03007314,9.852416e-06,5.3425305e-08,0.03010834,6.5272376e-06,4.019657e-08,0.030178838,8.8338463e-07,9.291864e-09,0.030191861,9.3598898e-08,2.2739008e-09
