time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.042631704,0.00014924806,-1.173893e-06,0.04437099,3.47956e-05,-1.0716764e-06,0.044833486,8.7746953e-06,-9.7278349e-07,0.044954563,2.3022683e-06,-8.163175e-07,0.044985678,6.6957611e-07,-6.3332367e-07,0.044995668,1.5911561e-07,-4.415227e-07,0.044998769,2.7910707e-08,-2.645689e-07,0.044999555,2.3740497e-08,-1.4028757e-07
1.32e-06,0.042621178,0.00015005492,4.6029766e-07,0.044368787,3.5035362e-05,4.1550704e-07,0.044833503,8.8785637e-06,3.7406918e-07,0.044955077,2.3981728e-06,3.1070267e-07,0.044986317,7.454455e-07,2.3775475e-07,0.044996201,2.1719932e-07,1.6435042e-07,0.044999078,6.4937164e-08,9.2277829e-08,0.044999655,3.5107629e-08,3.8667145e-08
2.184e-06,0.042612078,0.00015061379,-8.6717001e-10,0.044366279,3.5143239e-05,-7.8728248e-10,0.044832694,8.8902298e-06,-7.0762433e-10,0.04495474,2.3760243e-06,-5.9284278e-10,0.044986089,7.2781734e-07,-4.6700701e-10,0.04499604,2.0679903e-07,-3.4573603e-10,0.044998957,5.3815083e-08,-2.5044803e-10,0.044999653,1.5773038e-08,-1.9606234e-10
3.2208e-06,0.042605779,0.00015102799,-6.174887e-10,0.044364638,3.5235862e-05,-5.6603411e-10,0.044832263,8.9133031e-06,-5.1807191e-10,0.044954624,2.3821815e-06,-4.4171596e-10,0.044986054,7.2970592e-07,-3.5373891e-10,0.04499603,2.0732566e-07,-2.616978e-10,0.044998954,5.3895343e-08,-1.7289866e-10,0.044999652,1.574272e-08,-1.0646777e-10
4.46496e-06,0.042601513,0.00015131216,4.9099715e-10,0.044363528,3.5298824e-05,4.29214e-10,0.044831972,8.9289784e-06,3.7448384e-10,0.044954545,2.3863872e-06,3.0724249e-10,0.04498603,7.310141e-07,2.3352427e-10,0.044996023,2.0769653e-07,1.6015419e-10,0.044998953,5.3969692e-08,9.3076858e-11,0.044999651,1.5756215e-08,4.5448272e-11
5.957952e-06,0.042598608,0.00015150922,2.2329262e-10,0.044362774,3.5341845e-05,1.8846087e-10,0.044831774,8.9396239e-06,1.5969821e-10,0.044954492,2.3892174e-06,1.2795763e-10,0.044986013,7.3187277e-07,9.4473407e-11,0.044996019,2.079282e-07,6.4185553e-11,0.044998952,5.4019664e-08,3.6112773e-11,0.044999651,1.5768059e-08,1.5776924e-11
7.7495424e-06,0.042596569,0.00015165089,1.5423449e-10,0.044362247,3.5372216e-05,1.2942454e-10,0.044831636,8.9471043e-06,1.088408e-10,0.044954454,2.3912071e-06,8.677932e-11,0.044986002,7.3248322e-07,6.3801762e-11,0.044996016,2.0810272e-07,4.3211567e-11,0.044998951,5.4065391e-08,2.445604e-11,0.044999651,1.5778713e-08,1.1192176e-11
9.8994509e-06,0.042595078,0.00015175745,1.9963274e-10,0.044361864,3.5394572e-05,1.6668441e-10,0.044831536,8.9525764e-06,1.3836243e-10,0.044954427,2.3926619e-06,1.0903356e-10,0.044985994,7.3293403e-07,8.0434217e-11,0.044996014,2.0823842e-07,5.4549768e-11,0.044998951,5.4103965e-08,3.2338371e-11,0.044999651,1.5789801e-08,1.7734922e-11
1.2479341e-05,0.04259394,0.00015184137,1.361649e-10,0.044361574,3.5411764e-05,1.1330511e-10,0.04483146,8.9567542e-06,9.4135094e-11,0.044954407,2.3937731e-06,7.4064985e-11,0.044985988,7.3327597e-07,5.4418818e-11,0.044996012,2.0833505e-07,3.6664469e-11,0.044998951,5.4128969e-08,2.1342366e-11,0.044999652,1.5797041e-08,1.1387401e-11
1.5575209e-05,0.042593034,0.0001519103,1.3281562e-10,0.044361344,3.5425542e-05,1.1033086e-10,0.0448314,8.960077e-06,9.1359518e-11,0.044954391,2.3946609e-06,7.1202158e-11,0.044985983,7.3355078e-07,5.1983687e-11,0.044996011,2.0841762e-07,3.4385072e-11,0.044998951,5.4163252e-08,1.9433612e-11,0.044999652,1.5802709e-08,6.7581445e-12
1.9290251e-05,0.042592288,0.00015196895,9.9471054e-11,0.044361157,3.543698e-05,8.2921802e-11,0.044831352,8.9628114e-06,6.9028987e-11,0.044954378,2.395386e-06,5.4090319e-11,0.04498598,7.3377555e-07,3.9591702e-11,0.044996011,2.0848162e-07,2.6310209e-11,0.044998951,5.4175581e-08,1.4895979e-11,0.044999653,1.580787e-08,5.7538874e-12
2.3748301e-05,0.042591654,0.00015202029,5.1475912e-11,0.044360999,3.5446757e-05,4.2710141e-11,0.044831311,8.9651318e-06,3.6075213e-11,0.044954368,2.3960024e-06,2.881572e-11,0.044985977,7.3396452e-07,2.135038e-11,0.04499601,2.0853286e-07,1.4423544e-11,0.044998952,5.4184466e-08,8.2431776e-12,0.044999654,1.580963e-08,3.4366659e-12
