time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.040924335,0.00027503709,-7.5218436e-07,0.044042971,5.3913624e-05,-6.3540963e-07,0.044746271,1.3484164e-05,-5.3972375e-07,0.04492313,3.9768313e-06,-4.4994284e-07,0.044978383,1.0819746e-06,-3.478372e-07,0.044993711,2.8548398e-07,-2.4777088e-07,0.044998197,1.3445717e-08,-1.5481519e-07,0.04499941,-2.0610128e-07,-8.3655497e-08
1.32e-06,0.040907477,0.00027632316,4.8078256e-07,0.04403949,5.4210259e-05,3.9918656e-07,0.044745645,1.3624207e-05,3.3184328e-07,0.044923116,4.0821087e-06,2.7141404e-07,0.044978605,1.1414326e-06,2.0633745e-07,0.044993935,3.3561107e-07,1.4492799e-07,0.04499848,1.2091444e-07,8.9426286e-08,0.044999502,1.7093778e-07,4.8240181e-08
2.184e-06,0.040893608,0.00027728696,-7.4733443e-10,0.044036279,5.4360185e-05,-6.168709e-10,0.044744706,1.3634714e-05,-5.0411549e-10,0.044922769,4.0631365e-06,-4.071756e-10,0.044978427,1.1292038e-06,-3.0717397e-10,0.044993823,3.2255755e-07,-2.1547386e-10,0.044998367,8.4158403e-08,-1.2740117e-10,0.044999456,2.5159313e-08,-3.9563295e-11
3.2208e-06,0.040883884,0.00027799382,-5.3692988e-10,0.044034106,5.4486995e-05,-4.4246847e-10,0.04474414,1.3665376e-05,-3.6130135e-10,0.044922599,4.072208e-06,-2.9245042e-10,0.04497838,1.1317639e-06,-2.222019e-10,0.04499381,3.2330591e-07,-1.5747903e-10,0.044998364,8.4321621e-08,-9.5609412e-11,0.044999455,2.4986577e-08,-2.9953023e-11
4.46496e-06,0.040877278,0.00027848245,4.899263e-10,0.044032631,5.4573615e-05,3.9559643e-10,0.044743755,1.3686257e-05,3.1784161e-10,0.044922483,4.0783828e-06,2.5492994e-10,0.044978348,1.1334815e-06,1.9011609e-10,0.044993801,3.23786e-07,1.3224386e-10,0.044998362,8.4398676e-08,7.985772e-11,0.044999454,2.4923173e-08,5.7111522e-11
5.957952e-06,0.040872762,0.00027882471,2.6851601e-10,0.044031626,5.4633201e-05,2.1467613e-10,0.044743494,1.3700514e-05,1.7090581e-10,0.044922404,4.0825808e-06,1.3631133e-10,0.044978326,1.1346349e-06,1.0138005e-10,0.044993795,3.2409664e-07,7.1746657e-11,0.04499836,8.4447695e-08,4.3426993e-11,0.044999454,2.4934097e-08,4.066706e-11
7.7495424e-06,0.040869576,0.0002790737,1.9392117e-10,0.04403092,5.467559e-05,1.5501103e-10,0.044743311,1.3710581e-05,1.2320771e-10,0.044922349,4.0855465e-06,9.8231086e-11,0.044978311,1.1354577e-06,7.2737047e-11,0.04499379,3.2433092e-07,5.1729759e-11,0.044998359,8.4512975e-08,3.3216001e-11,0.044999454,2.4940566e-08,3.6398287e-11
9.8994509e-06,0.040867234,0.00027926344,1.5305053e-10,0.044030404,5.4707058e-05,1.2239987e-10,0.044743177,1.3717987e-05,9.7369929e-11,0.044922308,4.0877259e-06,7.7620719e-11,0.0449783,1.1360643e-06,5.7265833e-11,0.044993787,3.2450571e-07,4.0739649e-11,0.044998359,8.4564235e-08,2.7107404e-11,0.044999454,2.494438e-08,3.3165033e-11
1.2479341e-05,0.040865436,0.00027941485,1.2798924e-10,0.044030011,5.4731471e-05,1.0225376e-10,0.044743075,1.3723672e-05,8.1336248e-11,0.044922278,4.0893962e-06,6.4669324e-11,0.044978291,1.1365294e-06,4.7539346e-11,0.044993785,3.2463899e-07,3.3603453e-11,0.044998359,8.4600989e-08,2.2246271e-11,0.044999454,2.4940866e-08,2.9918486e-11
1.5575209e-05,0.040863997,0.0002795408,1.6841914e-10,0.044029699,5.4751206e-05,1.3115678e-10,0.044742995,1.3728219e-05,1.0184801e-10,0.044922254,4.0907311e-06,7.9122607e-11,0.044978285,1.1369041e-06,5.7608838e-11,0.044993784,3.2474858e-07,4.0642323e-11,0.044998359,8.4631575e-08,2.6059746e-11,0.044999455,2.4935242e-08,3.1231741e-11
