time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.042649191,0.00014877928,-6.9202813e-07,0.044430392,3.141757e-05,-6.1011536e-07,0.04484916,7.958686e-06,-5.8027423e-07,0.044958981,2.112304e-06,-5.2043267e-07,0.044987195,6.4922067e-07,-4.3019103e-07,0.044996189,2.088222e-07,-3.1893327e-07,0.044998903,1.0948146e-07,-2.004424e-07,0.044999761,1.1785964e-07,-1.0536459e-07
1.32e-06,0.042637948,0.00014965425,5.3787545e-07,0.04442817,3.1650477e-05,4.77136e-07,0.044849016,8.0501353e-06,4.5680729e-07,0.044959279,2.1647212e-06,4.1286138e-07,0.044987603,6.6047021e-07,3.4299054e-07,0.044996573,1.6866622e-07,2.5574358e-07,0.044999162,-8.9104315e-10,1.6233039e-07,0.044999641,-7.2094153e-08,8.5477305e-08
2.184e-06,0.042628296,0.00015021897,-7.7603777e-10,0.044425672,3.1744094e-05,-7.0113652e-10,0.044848182,8.0595555e-06,-6.8223213e-10,0.044958916,2.1561895e-06,-6.2521829e-10,0.044987365,6.6093137e-07,-5.262847e-10,0.044996399,1.8791647e-07,-4.0270443e-10,0.044999049,4.8758685e-08,-2.7506131e-10,0.044999683,1.4046632e-08,-1.7312652e-10
3.2208e-06,0.042621659,0.00015065373,-4.2935814e-10,0.044424085,3.1833017e-05,-3.9718939e-10,0.044847764,8.0818993e-06,-3.959217e-10,0.044958803,2.1621739e-06,-3.7280211e-10,0.044987331,6.6277827e-07,-3.2251858e-10,0.044996389,1.8844889e-07,-2.5346491e-10,0.044999047,4.8913543e-08,-1.7976103e-10,0.044999682,1.4326372e-08,-1.2037875e-10
4.46496e-06,0.042617173,0.00015095145,4.8425908e-10,0.044423014,3.1893335e-05,4.3052721e-10,0.044847483,8.0970516e-06,4.0631823e-10,0.044958727,2.16625e-06,3.6873947e-10,0.044987308,6.6405791e-07,3.0826113e-10,0.044996383,1.8885778e-07,2.2915425e-10,0.044999046,4.9110419e-08,1.4002597e-10,0.044999682,1.4629684e-08,5.3809195e-11
5.957952e-06,0.042614123,0.0001511575,3.0009198e-10,0.044422288,3.193444e-05,2.3214604e-10,0.044847291,8.107317e-06,1.8360658e-10,0.044958675,2.1689898e-06,1.4092356e-10,0.044987292,6.649046e-07,1.0449267e-10,0.044996378,1.8911405e-07,6.8681203e-11,0.044999045,4.9214237e-08,3.6114484e-11,0.044999682,1.4758829e-08,2.9694485e-12
7.7495424e-06,0.042611985,0.00015130537,2.1929888e-10,0.044421782,3.1963387e-05,1.6706855e-10,0.044847158,8.1145178e-06,1.2885247e-10,0.044958639,2.1709129e-06,9.5976205e-11,0.044987281,6.6549788e-07,6.9640513e-11,0.044996376,1.892887e-07,4.4468786e-11,0.044999044,4.9272422e-08,2.2058148e-11,0.044999682,1.4787005e-08,-1.0233401e-12
9.8994509e-06,0.042610424,0.00015141643,1.7755968e-10,0.044421414,3.1984647e-05,1.3667242e-10,0.044847062,8.1197766e-06,1.0711132e-10,0.044958613,2.1723168e-06,8.1337392e-11,0.044987273,6.6592989e-07,6.0329807e-11,0.044996374,1.8941265e-07,3.9068345e-11,0.044999044,4.9305507e-08,1.941506e-11,0.044999682,1.4773811e-08,-2.1426633e-13
1.2479341e-05,0.042609232,0.00015150379,1.5193805e-10,0.044421135,3.2000966e-05,1.1734758e-10,0.044846989,8.1237867e-06,9.2565196e-11,0.044958594,2.1733871e-06,7.0754265e-11,0.044987267,6.6625941e-07,5.2889969e-11,0.044996372,1.8950662e-07,3.4184984e-11,0.044999044,4.9328999e-08,1.6572006e-11,0.044999682,1.4752922e-08,-1.6017351e-13
1.5575209e-05,0.042608285,0.00015157549,1.3393508e-10,0.044420915,3.2014022e-05,1.0402096e-10,0.044846931,8.1269727e-06,8.2848585e-11,0.044958579,2.1742374e-06,6.3962074e-11,0.044987263,6.665218e-07,4.824123e-11,0.044996371,1.8958208e-07,3.12699e-11,0.044999044,4.9349326e-08,1.4998411e-11,0.044999683,1.4735623e-08,3.0137381e-13
1.9290251e-05,0.042607504,0.00015163645,1.2018106e-10,0.044420735,3.2024846e-05,9.3944877e-11,0.044846885,8.1295943e-06,7.5574823e-11,0.044958566,2.174937e-06,5.8915025e-11,0.04498726,6.6673838e-07,4.4806668e-11,0.044996371,1.8964513e-07,2.9194395e-11,0.044999044,4.9367928e-08,1.4004563e-11,0.044999683,1.4722817e-08,8.8768546e-13
2.3748301e-05,0.042606841,0.00015168979,8.2457072e-11,0.044420584,3.2034083e-05,6.6318609e-11,0.044846845,8.1318149e-06,5.5315804e-11,0.044958556,2.1755303e-06,4.4043573e-11,0.044987257,6.6692283e-07,3.4372879e-11,0.044996371,1.8969894e-07,2.2708595e-11,0.044999045,4.9384124e-08,1.056191e-11,0.044999684,1.4712224e-08,3.2843397e-13
2.9097962e-05,0.042606266,0.00015173751,1.0095192e-10,0.044420454,3.2042153e-05,8.0379214e-11,0.044846812,8.1337404e-06,6.5258175e-11,0.044958548,2.1760441e-06,5.0681715e-11,0.044987255,6.6708407e-07,3.8539749e-11,0.044996371,1.8974775e-07,2.5054292e-11,0.044999046,4.940016e-08,1.1726315e-11,0.044999685,1.4703694e-08,1.6285702e-12
3.5517554e-05,0.042605755,0.00015178097,1.0762505e-10,0.044420341,3.2049338e-05,8.5918504e-11,0.044846783,8.1354416e-06,6.9675588e-11,0.044958541,2.1764978e-06,5.3945452e-11,0.044987254,6.6722622e-07,4.0776205e-11,0.044996371,1.8979032e-07,2.6514197e-11,0.044999047,4.9413855e-08,1.2576856e-11,0.044999686,1.4695494e-08,2.7510881e-12
4.3221065e-05,0.042605296,0.00015182111,1.0763925e-10,0.044420239,3.2055837e-05,8.6272045e-11,0.044846758,8.1369687e-06,6.9962387e-11,0.044958535,2.1769046e-06,5.3967931e-11,0.044987253,6.673537e-07,4.0577576e-11,0.044996372,1.8982837e-07,2.6313028e-11,0.044999048,4.9425937e-08,1.2426135e-11,0.044999687,1.4687643e-08,3.2975209e-12
5.2465278e-05,0.042604876,0.0001518586,1.1198636e-10,0.044420148,3.2061791e-05,8.9913234e-11,0.044846735,8.1383577e-06,7.2623257e-11,0.04495853,2.1772744e-06,5.5648063e-11,0.044987252,6.6747009e-07,4.149735e-11,0.044996373,1.8986347e-07,2.6783959e-11,0.044999049,4.9437194e-08,1.2606744e-11,0.044999689,1.4680429e-08,3.9125875e-12
6.3558333e-05,0.042604489,0.00015189393,1.1679019e-10,0.044420065,3.2067305e-05,9.3957818e-11,0.044846715,8.1396353e-06,7.5567057e-11,0.044958526,2.1776141e-06,5.7540119e-11,0.044987253,6.6757718e-07,4.2594593e-11,0.044996375,1.8989586e-07,2.7386415e-11,0.044999051,4.9447584e-08,1.2863679e-11,0.044999691,1.4673694e-08,4.5141752e-12
7.687e-05,0.042604129,0.00015192747,1.1193781e-10,0.044419988,3.2072462e-05,9.061888e-11,0.044846697,8.1408228e-06,7.3118908e-11,0.044958522,2.1779292e-06,5.5726627e-11,0.044987253,6.6767575e-07,4.1247925e-11,0.044996377,1.8992508e-07,2.652974e-11,0.044999054,4.9456661e-08,1.2396205e-11,0.044999693,1.4667134e-08,4.7623657e-12
9.2844e-05,0.04260379,0.00015195953,1.0531801e-10,0.044419917,3.2077325e-05,8.5831867e-11,0.044846681,8.141936e-06,6.9451606e-11,0.04495852,2.1782241e-06,5.294078e-11,0.044987254,6.6776781e-07,3.9179647e-11,0.044996379,1.8995225e-07,2.5178574e-11,0.044999057,4.946501e-08,1.1642018e-11,0.044999696,1.4660991e-08,4.8163688e-12
0.0001120128,0.042603469,0.00015199033,9.7938105e-11,0.044419851,3.2081947e-05,8.0474104e-11,0.044846666,8.1429882e-06,6.5388548e-11,0.044958518,2.1785023e-06,4.9929369e-11,0.044987256,6.6785442e-07,3.7010013e-11,0.044996382,1.8997764e-07,2.3797262e-11,0.04499906,4.9472719e-08,1.0901069e-11,0.0449997,1.4655209e-08,4.838303e-12
0.00013501536,0.042603164,0.00015202009,8.9930155e-11,0.044419789,3.208637e-05,7.4612279e-11,0.044846653,8.1439907e-06,6.0911831e-11,0.044958518,2.1787668e-06,4.6602448e-11,0.044987259,6.6793652e-07,3.4620266e-11,0.044996386,1.9000156e-07,2.2275015e-11,0.044999064,4.9479881e-08,1.0087877e-11,0.044999704,1.464975e-08,4.7908658e-12
0.00016261843,0.04260287,0.00015204899,8.2252639e-11,0.044419731,3.2090634e-05,6.8868403e-11,0.044846642,8.1449525e-06,5.6425672e-11,0.044958518,2.17902e-06,4.3215253e-11,0.044987263,6.6801488e-07,3.2172725e-11,0.044996391,1.9002424e-07,2.0709332e-11,0.044999069,4.9486558e-08,9.2481158e-12,0.044999709,1.4644575e-08,4.7007735e-12
