time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.042874298,0.00013318036,-9.5356734e-07,0.044480867,2.8547849e-05,-8.8555931e-07,0.044862108,7.2417765e-06,-8.4457406e-07,0.044958331,2.1313617e-06,-7.4747767e-07,0.044988147,5.7963624e-07,-5.7608179e-07,0.044996391,1.946739e-07,-4.126041e-07,0.044998747,1.1225985e-07,-2.6355529e-07,0.044999708,1.4208243e-07,-1.3065427e-07
1.32e-06,0.042863213,0.0001339836,6.1750323e-07,0.044478561,2.8767536e-05,5.5778015e-07,0.044861957,7.363399e-06,5.1595109e-07,0.044958603,2.2066706e-06,4.4789674e-07,0.044988635,6.1342867e-07,3.399307e-07,0.044996867,1.5218173e-07,2.4157989e-07,0.044999163,1.1303477e-08,1.5323477e-07,0.044999729,-6.5749887e-08,7.6470234e-08
2.184e-06,0.042853912,0.00013453755,-1.0133359e-09,0.04447617,2.8864542e-05,-8.8984937e-10,0.044861169,7.363893e-06,-7.9299783e-10,0.044958258,2.1912364e-06,-6.7306726e-10,0.044988403,6.0655259e-07,-5.0988817e-10,0.044996686,1.7287753e-07,-3.6419951e-10,0.044999007,5.1122061e-08,-2.4385573e-10,0.044999706,1.2926324e-08,-1.4190148e-10
3.2208e-06,0.042847475,0.00013495094,-4.5266578e-10,0.044474608,2.8951487e-05,-4.0005491e-10,0.044860756,7.3859392e-06,-3.6087199e-10,0.044958134,2.1978045e-06,-3.1141691e-10,0.044988369,6.0841219e-07,-2.3707326e-10,0.044996677,1.7345502e-07,-1.7841087e-10,0.044999004,5.1301576e-08,-1.2807155e-10,0.044999705,1.3030997e-08,-8.7836054e-11
4.46496e-06,0.042843132,0.00013523307,3.8094769e-10,0.044473557,2.9010309e-05,3.3004566e-10,0.044860478,7.4008457e-06,2.9025336e-10,0.04495805,2.2022799e-06,2.4400639e-10,0.044988346,6.0969418e-07,1.8323007e-10,0.04499667,1.7386983e-07,1.2572148e-10,0.044999003,5.1512832e-08,7.5641119e-11,0.044999705,1.3255785e-08,1.8310338e-11
5.957952e-06,0.042840187,0.00013542764,2.2872077e-10,0.044472845,2.9050303e-05,1.8777793e-10,0.04486029,7.4109294e-06,1.5531544e-10,0.044957994,2.2052741e-06,1.2458595e-10,0.044988331,6.1052757e-07,9.1333634e-11,0.044996666,1.7412079e-07,6.1442825e-11,0.044999001,5.1608964e-08,3.7622807e-11,0.044999704,1.3305723e-08,1.0935459e-11
7.7495424e-06,0.042838127,0.00013556672,1.2597671e-10,0.04447235,2.9078394e-05,1.0345195e-10,0.044860159,7.4179838e-06,8.6432835e-11,0.044957954,2.2073707e-06,6.9553001e-11,0.04498832,6.1111096e-07,5.1852184e-11,0.044996663,1.7429174e-07,3.521545e-11,0.044999001,5.1667867e-08,2.3204572e-11,0.044999704,1.333395e-08,7.9922658e-12
9.8994509e-06,0.042836624,0.00013567077,1.6094434e-10,0.04447199,2.9098978e-05,1.29958e-10,0.044860064,7.4231282e-06,1.0577876e-10,0.044957926,2.2089042e-06,8.3724038e-11,0.044988312,6.1154343e-07,6.2326381e-11,0.044996661,1.7442181e-07,4.2993539e-11,0.044999,5.1713602e-08,2.8861515e-11,0.044999705,1.3353389e-08,1.1760888e-11
1.2479341e-05,0.04283548,0.00013575227,1.1661353e-10,0.044471718,2.9114734e-05,9.4026218e-11,0.044859992,7.4270423e-06,7.656423e-11,0.044957905,2.2100665e-06,6.0538215e-11,0.044988307,6.1186663e-07,4.6026559e-11,0.04499666,1.7451418e-07,3.2030752e-11,0.044999,5.1739983e-08,2.2405729e-11,0.044999705,1.3349534e-08,1.013041e-11
1.5575209e-05,0.042834573,0.00013581886,6.0668092e-11,0.044471504,2.9127302e-05,4.8725539e-11,0.044859936,7.4301461e-06,4.0326892e-11,0.044957888,2.2109871e-06,3.2068923e-11,0.044988302,6.121204e-07,2.5872633e-11,0.044996659,1.7458408e-07,1.8570469e-11,0.044999001,5.1758974e-08,1.3827252e-11,0.044999705,1.3350058e-08,7.1182726e-12
1.9290251e-05,0.042833827,0.00013587521,3.5458979e-11,0.04447133,2.9137682e-05,2.8497769e-11,0.044859891,7.432692e-06,2.4028404e-11,0.044957875,2.2117432e-06,1.9393437e-11,0.044988299,6.1233231e-07,1.7342226e-11,0.044996658,1.7464555e-07,1.2889515e-11,0.044999001,5.1776837e-08,1.0543667e-11,0.044999706,1.3348019e-08,6.8358237e-12
2.3748301e-05,0.042833197,0.00013592427,1.3860673e-11,0.044471184,2.9146503e-05,1.1472075e-11,0.044859853,7.4348401e-06,1.0504936e-11,0.044957864,2.2123809e-06,9.0088293e-12,0.044988297,6.1251148e-07,1.0251863e-11,0.044996658,1.7469798e-07,8.3375395e-12,0.044999001,5.1792725e-08,7.836441e-12,0.044999707,1.3348013e-08,6.7201208e-12
2.9097962e-05,0.042832651,0.00013596797,-7.701112e-12,0.044471058,2.9154178e-05,-5.2485976e-12,0.04485982,7.4366957e-06,-2.5582198e-12,0.044957855,2.2129312e-06,-8.814214e-13,0.044988295,6.1266592e-07,3.3852809e-12,0.044996659,1.7474292e-07,4.0168326e-12,0.044999002,5.1806347e-08,5.240726e-12,0.044999708,1.3348659e-08,6.4876273e-12
3.5517554e-05,0.042832169,0.00013600761,-2.9364265e-11,0.044470949,2.9160988e-05,-2.1558476e-11,0.044859792,7.4383302e-06,-1.4972663e-11,0.044957847,2.2134159e-06,-1.002854e-11,0.044988293,6.1280269e-07,-3.2248804e-12,0.044996659,1.7478348e-07,1.0367851e-13,0.044999003,5.1819199e-08,2.8466325e-12,0.044999709,1.3350053e-08,6.2067219e-12
4.3221065e-05,0.042831735,0.00013604412,-4.6003327e-11,0.044470852,2.9167136e-05,-3.4087395e-11,0.044859768,7.4397962e-06,-2.4430352e-11,0.04495784,2.2138502e-06,-1.6986911e-11,0.044988292,6.1292471e-07,-8.172543e-12,0.04499666,1.7481896e-07,-2.9854355e-12,0.044999004,5.1829976e-08,1.0670267e-12,0.04499971,1.3350804e-08,6.0812406e-12
5.2465278e-05,0.04283134,0.00013607817,-5.6702895e-11,0.044470764,2.9172765e-05,-4.2034488e-11,0.044859746,7.4411302e-06,-3.0394475e-11,0.044957835,2.2142449e-06,-2.1440703e-11,0.044988292,6.1303522e-07,-1.1392189e-11,0.044996661,1.7485069e-07,-5.0423858e-12,0.044999006,5.1839361e-08,-1.4528583e-13,0.044999712,1.3351331e-08,6.0943811e-12
6.3558333e-05,0.042830975,0.00013611024,-6.2568907e-11,0.044470684,2.9177984e-05,-4.6304229e-11,0.044859727,7.4423597e-06,-3.358639e-11,0.04495783,2.2146084e-06,-2.3868968e-11,0.044988292,6.1313689e-07,-1.3209313e-11,0.044996662,1.7487977e-07,-6.2199506e-12,0.044999008,5.1847887e-08,-8.6967061e-13,0.044999714,1.3351836e-08,6.2391672e-12
7.687e-05,0.042830634,0.00013614071,-6.5090312e-11,0.04447061,2.9182877e-05,-4.8051749e-11,0.044859709,7.4435062e-06,-3.4900347e-11,0.044957827,2.2149471e-06,-2.4924131e-11,0.044988293,6.1323163e-07,-1.4085007e-11,0.044996664,1.7490686e-07,-6.8057357e-12,0.04499901,5.1855802e-08,-1.2602091e-12,0.044999716,1.3352386e-08,6.4583804e-12
