time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.0021722463,0.0032656321,-7.5931022e-07,0.039119946,0.00041274719,-6.5008276e-07,0.043653451,7.6700958e-05,-5.1701313e-07,0.044648995,1.8743531e-05,-3.9991951e-07,0.044896097,5.4207324e-06,-3.033056e-07,0.044971879,1.4348185e-06,-2.066427e-07,0.044991295,4.6238026e-07,-1.4163559e-07,0.044997299,3.08159e-07,-4.5874269e-08
1.32e-06,0.0021650685,0.0032532893,5.2895289e-07,0.039099432,0.00041452549,4.5214253e-07,0.043649655,7.7054771e-05,3.5841313e-07,0.044648437,1.8858433e-05,2.7586512e-07,0.044896216,5.4931625e-06,2.0832569e-07,0.044972146,1.4819897e-06,1.4139249e-07,0.044991367,4.427989e-07,9.8240344e-08,0.044997409,-1.7191754e-08,3.0367807e-08
2.184e-06,0.0021601874,0.0032439519,-8.0104269e-10,0.039082417,0.0004157863,-7.179345e-10,0.043646019,7.7227515e-05,-5.7896576e-10,0.044647379,1.888381e-05,-4.4821537e-10,0.044895797,5.4850855e-06,-3.404652e-10,0.04497194,1.4672766e-06,-2.2647117e-10,0.044991309,4.4865439e-07,-1.2396781e-10,0.044997367,1.1765387e-07,-7.9832988e-11
3.2208e-06,0.0021578023,0.0032384736,-5.5947767e-10,0.039070522,0.00041672864,-4.833833e-10,0.043643583,7.7376245e-05,-3.8878596e-10,0.044646771,1.8917245e-05,-3.0339155e-10,0.04489562,5.4945994e-06,-2.3282236e-10,0.044971892,1.4697855e-06,-1.6044995e-10,0.044991295,4.4945365e-07,-1.1190842e-10,0.044997362,1.1831157e-07,-1.7193338e-11
4.46496e-06,0.0021572055,0.0032357476,3.1701271e-10,0.039062444,0.00041738029,2.7714572e-10,0.043641927,7.7478258e-05,2.2130604e-10,0.044646357,1.894006e-05,1.7103924e-10,0.044895498,5.5010887e-06,1.2998787e-10,0.04497186,1.4715261e-06,8.6541674e-11,0.044991285,4.4998766e-07,5.0401087e-11,0.04499736,1.1837653e-07,5.2179316e-11
5.957952e-06,0.0021577027,0.0032347386,-5.0060709e-11,0.039056924,0.00041783708,-2.6870195e-11,0.043640794,7.754888e-05,-1.5382677e-11,0.044646075,1.895573e-05,-7.7345989e-12,0.044895416,5.5055334e-06,-3.9733394e-12,0.044971838,1.4727189e-06,-8.305823e-13,0.044991278,4.5033206e-07,3.726697e-12,0.044997358,1.1831042e-07,1.5546412e-11
7.7495424e-06,0.0021588097,0.0032347162,-7.7828731e-11,0.039053032,0.0004181697,-5.1346708e-11,0.043639996,7.759946e-05,-3.565215e-11,0.044645876,1.8966839e-05,-2.4350315e-11,0.044895358,5.5086746e-06,-1.7037081e-11,0.044971822,1.4735576e-06,-1.0290458e-11,0.044991274,4.5059623e-07,-3.4995617e-12,0.044997357,1.1839855e-07,1.3310252e-11
9.8994509e-06,0.0021602357,0.0032352376,-6.6041937e-11,0.039050172,0.00041842353,-4.37577e-11,0.04363941,7.7637326e-05,-3.0250876e-11,0.044645731,1.8975062e-05,-2.0693838e-11,0.044895315,5.5109986e-06,-1.4419028e-11,0.044971811,1.4741809e-06,-8.737849e-12,0.04499127,4.5079459e-07,-2.9915461e-12,0.044997356,1.1846683e-07,1.448792e-11
1.2479341e-05,0.0021618081,0.0032360384,-7.8883209e-11,0.039047977,0.00041862645,-5.6837501e-11,0.043638961,7.7666965e-05,-4.0448531e-11,0.044645619,1.8981419e-05,-2.8328682e-11,0.044895283,5.5127965e-06,-2.0100277e-11,0.044971802,1.4746687e-06,-1.289764e-11,0.044991268,4.5096039e-07,-4.957295e-12,0.044997355,1.1854386e-07,1.5086987e-11
