time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz,p5_ux,p5_uy,p5_uz,p6_ux,p6_uy,p6_uz,p7_ux,p7_uy,p7_uz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e-07,0.041706176,0.00021589237,-7.5272566e-07,0.044213383,4.3889796e-05,-6.1374509e-07,0.044791115,1.1070465e-05,-4.934155e-07,0.044936696,3.2720946e-06,-3.8504776e-07,0.044982129,8.8441826e-07,-2.788648e-07,0.044994719,2.4260483e-07,-1.9022039e-07,0.044998517,9.8094069e-08,-1.1225084e-07,0.044999463,1.7543301e-07,-5.5012485e-08
1.32e-06,0.041692468,0.00021695681,5.2268706e-07,0.044210659,4.4154585e-05,4.2335007e-07,0.044790831,1.1177326e-05,3.3762359e-07,0.044936979,3.3501985e-06,2.6160898e-07,0.044982562,9.4738326e-07,1.8799307e-07,0.044995112,2.778761e-07,1.2738589e-07,0.044998758,4.978888e-08,7.4863944e-08,0.044999602,-8.4549207e-08,3.6454187e-08
2.184e-06,0.041680868,0.00021771066,-7.8801222e-10,0.044207823,4.4273229e-05,-6.4494929e-10,0.044789924,1.1189184e-05,-5.161945e-10,0.044936567,3.3342935e-06,-3.9645537e-10,0.044982313,9.255233e-07,-2.7979187e-10,0.044994939,2.6411556e-07,-1.8665295e-10,0.044998661,6.858427e-08,-1.1130102e-10,0.044999553,1.9165045e-08,-9.3457886e-11
3.2208e-06,0.041672817,0.00021827336,-6.4765582e-10,0.044205971,4.4379503e-05,-5.2308915e-10,0.044789439,1.1215349e-05,-4.1794243e-10,0.044936421,3.342066e-06,-3.2752118e-10,0.044982273,9.2770413e-07,-2.4031387e-10,0.044994928,2.6479355e-07,-1.6666823e-10,0.044998659,6.8904245e-08,-1.0141297e-10,0.044999552,1.9614154e-08,-9.5354985e-11
4.46496e-06,0.041667352,0.00021866147,5.1402804e-10,0.044204716,4.4451956e-05,4.1013464e-10,0.04478911,1.123314e-05,3.2174158e-10,0.044936322,3.3473552e-06,2.4693649e-10,0.044982245,9.291939e-07,1.771841e-10,0.04499492,2.6526273e-07,1.2116248e-10,0.044998657,6.911291e-08,7.3030984e-11,0.044999551,1.9891026e-08,-5.6045097e-12
5.957952e-06,0.04166362,0.00021893245,3.4540769e-10,0.044203861,4.4501659e-05,2.7090566e-10,0.044788886,1.1245271e-05,2.0932637e-10,0.044936255,3.350948e-06,1.5832712e-10,0.044982227,9.3020027e-07,1.1219248e-10,0.044994915,2.6556719e-07,7.6165753e-11,0.044998655,6.923772e-08,4.4640388e-11,0.044999551,2.0062935e-08,-1.6022059e-11
7.7495424e-06,0.041660991,0.00021912887,1.292701e-10,0.044203262,4.4536906e-05,1.0332154e-10,0.04478873,1.125382e-05,8.0509904e-11,0.044936207,3.3534764e-06,6.0584089e-11,0.044982214,9.3090561e-07,4.2233647e-11,0.044994911,2.6577691e-07,2.8740202e-11,0.044998655,6.9331021e-08,1.7898743e-11,0.044999551,2.022092e-08,-2.382376e-11
9.8994509e-06,0.041659062,0.00021927791,1.6141225e-10,0.044202826,4.4562975e-05,1.2881607e-10,0.044788616,1.1260094e-05,1.0105055e-10,0.044936173,3.3553321e-06,7.7247733e-11,0.044982204,9.3142344e-07,5.5211522e-11,0.044994909,2.6592714e-07,3.8332871e-11,0.044998654,6.9364756e-08,2.401167e-11,0.044999551,2.0205137e-08,-1.6298686e-11
1.2479341e-05,0.041657584,0.00021939634,1.2868275e-10,0.044202493,4.4583119e-05,1.051889e-10,0.044788529,1.12649e-05,8.4264064e-11,0.044936147,3.3567509e-06,6.5150104e-11,0.044982197,9.3181892e-07,4.6996119e-11,0.044994907,2.6604021e-07,3.3058677e-11,0.044998654,6.9393622e-08,2.1371944e-11,0.044999551,2.0219462e-08,-1.364947e-11
