time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.0063464132,0.14845245,0.00018923355,9.6586073e-10,0.1493083,6.8412053e-05,2.4094507e-10,0.14966075,2.9923856e-05,4.0416047e-11,0.1498279,1.4350375e-05,-5.6468747e-13
0.0076162958,0.14844781,0.00019008297,1.1716801e-09,0.14930689,6.8667915e-05,2.9641102e-10,0.14966055,3.0025059e-05,5.1150408e-11,0.14982826,1.4395708e-05,-1.3331798e-12
0.0091401549,0.14844239,0.00019107209,1.4616377e-09,0.14930526,6.8967156e-05,4.0611937e-10,0.14966035,3.0143544e-05,1.017603e-10,0.14982871,1.4448777e-05,2.9616921e-11
0.010968786,0.14843603,0.00019223207,1.7931824e-09,0.14930335,6.9319421e-05,5.221379e-10,0.14966014,3.0283153e-05,1.4762882e-10,0.14982926,1.4511303e-05,5.3267793e-11
0.013163143,0.14842849,0.00019360245,2.1932461e-09,0.1493011,6.9737041e-05,6.5657242e-10,0.1496599,3.0448831e-05,1.9755682e-10,0.14982993,1.458551e-05,7.6733287e-11
0.015796372,0.14841947,0.00019523287,2.7669228e-09,0.14929842,7.0235564e-05,8.7788046e-10,0.14965961,3.0646812e-05,2.9184118e-10,0.14983074,1.4674201e-05,1.235822e-10
0.018956246,0.14840864,0.00019718116,3.4597046e-09,0.14929519,7.0832895e-05,1.1541485e-09,0.14965927,3.0884247e-05,4.1171241e-10,0.14983171,1.4780586e-05,1.811877e-10
0.022748095,0.14839557,0.00019951978,4.4416614e-09,0.14929128,7.1551637e-05,1.5981723e-09,0.14965884,3.1170255e-05,6.3731168e-10,0.14983286,1.4908815e-05,3.0767415e-10
0.027298314,0.14837974,0.00020233317,5.7563134e-09,0.14928652,7.2418736e-05,2.2337104e-09,0.14965829,3.1515769e-05,9.8383744e-10,0.14983423,1.5063832e-05,5.1544569e-10
0.032758577,0.14836051,0.00020572882,7.3114625e-09,0.1492807,7.3467872e-05,2.985938e-09,0.14965758,3.1934424e-05,1.3846663e-09,0.14983584,1.5251855e-05,7.4362434e-10
0.039310892,0.14833693,0.00020986693,9.3423469e-09,0.14927352,7.4746347e-05,3.9974955e-09,0.14965663,3.2444583e-05,1.9313542e-09,0.14983773,1.5480968e-05,1.0547961e-09
0.04717367,0.14830829,0.00021488101,1.1640093e-08,0.14926479,7.629188e-05,5.0941619e-09,0.14965545,3.3060758e-05,2.5130144e-09,0.14983997,1.5757584e-05,1.3939788e-09
0.056609004,0.14827362,0.00022095456,1.4656243e-08,0.14925422,7.8156434e-05,6.5889893e-09,0.14965399,3.3802943e-05,3.3184961e-09,0.14984265,1.6090548e-05,1.8551614e-09
0.067931405,0.14823148,0.00022834104,1.8537544e-08,0.14924139,8.0411761e-05,8.5541782e-09,0.14965219,3.4698619e-05,4.3830415e-09,0.14984583,1.6491901e-05,2.4555257e-09
0.081518285,0.14818013,0.00023735973,2.3609052e-08,0.14922577,8.3145028e-05,1.1173009e-08,0.14964993,3.5780512e-05,5.805199e-09,0.1498496,1.697577e-05,3.2500285e-09
0.097822541,0.14811734,0.00024840829,3.0462942e-08,0.14920665,8.6467298e-05,1.4819609e-08,0.14964707,3.7091279e-05,7.7979611e-09,0.14985405,1.7560964e-05,4.3442478e-09
0.11738765,0.14804055,0.0002619545,3.9458527e-08,0.14918324,9.0510009e-05,1.9746118e-08,0.14964343,3.8681616e-05,1.0594409e-08,0.14985929,1.826991e-05,5.9657249e-09
0.14086578,0.14794668,0.00027862563,5.030968e-08,0.14915466,9.5426821e-05,2.569183e-08,0.14963887,4.0606542e-05,1.3958628e-08,0.14986548,1.9125862e-05,7.9127551e-09
0.1669654,0.14784041,0.0002977092,6.2729728e-08,0.14912246,0.00010096507,3.2462573e-08,0.14963366,4.2760691e-05,1.7769893e-08,0.14987229,2.0080419e-05,1.0105484e-08
0.19313269,0.14773244,0.00031737448,7.5328787e-08,0.14908998,0.00010657176,3.9231904e-08,0.14962841,4.4926167e-05,2.1505389e-08,0.14987911,2.1036493e-05,1.2205313e-08
0.21936291,0.14762331,0.00033757045,8.8376509e-08,0.14905744,0.00011222315,4.6137066e-08,0.14962323,4.7092441e-05,2.5236777e-08,0.149886,2.1988878e-05,1.424877e-08
0.24565535,0.1475144,0.00035813156,1.0125485e-07,0.14902538,0.00011786537,5.2944919e-08,0.14961835,4.9238832e-05,2.8936934e-08,0.14989307,2.2928821e-05,1.631549e-08
0.27200714,0.14740376,0.00037933711,1.1913661e-07,0.148993,0.00012357881,6.3146489e-08,0.14961342,5.1396672e-05,3.4700304e-08,0.14990014,2.3870129e-05,1.9564605e-08
0.29842228,0.1472894,0.00040150869,1.3664585e-07,0.14895951,0.0001294531,7.2811363e-08,0.14960803,5.3601741e-05,4.0004199e-08,0.149907,2.4829235e-05,2.2488241e-08
0.32490415,0.14717222,0.00042458474,1.5574108e-07,0.14892528,0.00013545141,8.3416057e-08,0.1496024,5.5837768e-05,4.5764231e-08,0.14991378,2.5798573e-05,2.5573204e-08
0.35145695,0.14705285,0.00044855679,1.758768e-07,0.14889062,0.00014154874,9.4534925e-08,0.14959665,5.8093087e-05,5.1806965e-08,0.14992052,2.6772531e-05,2.8863973e-08
0.37808482,0.14693088,0.00047358212,1.9708945e-07,0.14885538,0.00014776447,1.0619477e-07,0.14959073,6.0373952e-05,5.8119289e-08,0.14992722,2.775373e-05,3.2312229e-08
0.40478609,0.14680654,0.0004997469,2.1986179e-07,0.14881966,0.00015409095,1.1868029e-07,0.14958469,6.2677735e-05,6.4796187e-08,0.14993388,2.8741465e-05,3.5885386e-08
0.43156183,0.14667886,0.00052733134,2.4387612e-07,0.14878309,0.00016056429,1.3183468e-07,0.14957835,6.5016312e-05,7.179244e-08,0.14994043,2.974027e-05,3.9598486e-08
